V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;filepath;actual_class;model
9,900023e-01;9,997671e-03;1,396080e-10;1,883159e-09;1,471086e-16;9,185670e-13;5,405374e-10;4,235472e-11;7,497390e-11;7,769922e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0012.png; 1;MobileNet_V2
8,912939e-01;1,087051e-01;5,748840e-10;3,927563e-09;3,561098e-17;3,465460e-13;2,104684e-09;1,939690e-11;6,127656e-10;9,692901e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0013.png; 1;MobileNet_V2
9,986780e-01;1,321421e-03;8,339102e-11;1,783771e-09;2,194533e-16;1,463690e-13;9,629112e-10;4,802931e-11;1,227102e-11;5,171086e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0014.png; 1;MobileNet_V2
9,995399e-01;4,601756e-04;3,428376e-09;1,741862e-10;2,031082e-17;2,529164e-14;2,908923e-11;1,259672e-11;4,507227e-10;2,922528e-09;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0015.png; 1;MobileNet_V2
9,917194e-01;8,279742e-03;1,222051e-07;4,753057e-10;5,935781e-16;5,363693e-14;1,036357e-09;5,322722e-11;1,700310e-07;6,547966e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0016.png; 1;MobileNet_V2
9,542601e-01;4,566469e-02;8,698114e-10;2,436689e-09;2,279897e-14;9,770589e-13;1,947907e-09;4,295897e-09;1,619408e-10;7,534792e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0017.png; 1;MobileNet_V2
9,563483e-01;4,364830e-02;9,241505e-10;1,221583e-09;4,936212e-15;2,109262e-12;2,537387e-10;6,888461e-09;4,299396e-10;3,467115e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0018.png; 1;MobileNet_V2
9,286038e-01;7,139213e-02;1,662630e-08;1,164361e-08;1,144816e-14;3,561276e-12;6,845931e-09;1,735617e-09;2,835032e-09;4,108311e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0019.png; 1;MobileNet_V2
9,341576e-01;6,582980e-02;2,037688e-08;3,408277e-08;6,727131e-14;6,272224e-12;3,094541e-08;4,396785e-09;3,392539e-10;1,258511e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0020.png; 1;MobileNet_V2
9,863614e-01;1,362994e-02;1,855978e-09;7,431225e-10;2,528533e-15;1,150837e-13;7,125334e-10;1,500705e-09;9,393446e-10;8,656762e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0021.png; 1;MobileNet_V2
9,917888e-01;8,210738e-03;3,816043e-09;1,121670e-07;8,564745e-14;6,042795e-11;2,529410e-08;1,548354e-09;7,120424e-11;3,781507e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0022.png; 1;MobileNet_V2
8,715910e-02;9,128374e-01;1,830818e-09;2,065043e-08;2,981444e-15;3,243225e-10;4,797722e-10;3,622205e-08;1,716665e-10;3,487513e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0023.png; 1;MobileNet_V2
9,982958e-01;1,702723e-03;1,450738e-06;1,543378e-10;3,136667e-16;8,139183e-13;2,029034e-10;3,201107e-09;1,323645e-08;6,889645e-10;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0024.png; 1;MobileNet_V2
8,138335e-01;1,861639e-01;1,033272e-06;2,491017e-07;1,034379e-12;7,426662e-09;1,054644e-07;8,010696e-08;2,100343e-09;1,167797e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0025.png; 1;MobileNet_V2
1,010405e-03;9,989754e-01;1,099227e-08;3,897936e-09;2,150539e-13;9,074241e-11;7,277370e-10;2,457870e-07;7,152580e-11;1,392037e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0026.png; 1;MobileNet_V2
9,910557e-01;8,944157e-03;1,049464e-08;1,269122e-09;3,614361e-15;2,048779e-12;1,247077e-09;2,848362e-08;3,564380e-10;8,355372e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0027.png; 1;MobileNet_V2
9,566187e-01;4,338044e-02;6,641762e-10;1,345880e-10;3,109932e-15;2,561082e-13;2,752832e-10;1,720302e-09;5,195471e-13;8,797030e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0028.png; 1;MobileNet_V2
9,745491e-01;2,540645e-02;6,124090e-08;3,363927e-08;4,453333e-13;6,496951e-12;1,835356e-07;1,511369e-09;1,870288e-11;4,403042e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0029.png; 1;MobileNet_V2
9,994496e-01;5,495677e-04;7,810637e-09;6,607090e-09;7,173659e-15;7,406438e-13;5,406897e-09;8,128402e-11;3,459933e-12;8,592734e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0030.png; 1;MobileNet_V2
4,948363e-02;9,505089e-01;1,551514e-10;8,784863e-10;7,180646e-17;3,593269e-12;1,868726e-10;3,178107e-10;1,005197e-10;7,493240e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0031.png; 1;MobileNet_V2
9,998902e-01;1,097596e-04;3,927202e-10;2,597851e-10;2,706838e-16;1,387973e-13;2,230106e-10;1,208263e-10;8,636358e-13;2,626476e-09;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0032.png; 1;MobileNet_V2
9,969580e-01;3,041446e-03;3,862303e-09;4,178840e-08;4,818625e-14;8,154600e-12;4,469671e-09;9,590095e-10;8,960079e-11;5,814310e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0033.png; 1;MobileNet_V2
3,427141e-01;6,572825e-01;5,302991e-10;2,415406e-10;2,169159e-16;7,687666e-12;1,158023e-10;4,688611e-10;1,112587e-10;3,351512e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0034.png; 1;MobileNet_V2
7,544331e-01;2,452224e-01;4,418952e-10;7,435132e-09;9,108853e-15;3,132900e-12;8,473375e-09;5,060964e-10;1,298875e-11;3,445744e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0035.png; 1;MobileNet_V2
1,051690e-03;9,989473e-01;1,334395e-07;3,996585e-08;4,666944e-14;8,361006e-11;1,924565e-07;3,905595e-09;8,062794e-09;5,456668e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0036.png; 1;MobileNet_V2
2,149429e-01;7,850192e-01;1,157464e-07;1,773287e-08;9,027807e-14;3,871394e-10;1,541878e-09;1,482490e-05;3,028931e-09;2,315664e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0037.png; 1;MobileNet_V2
9,988519e-01;1,147941e-03;8,892154e-10;9,788892e-10;6,287508e-16;3,821173e-13;1,235415e-10;6,601143e-11;5,077752e-10;1,521741e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0038.png; 1;MobileNet_V2
2,193525e-01;7,806453e-01;1,806406e-06;1,002092e-09;2,925362e-15;3,484982e-12;5,912337e-11;2,456326e-08;4,954386e-08;4,462960e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0039.png; 1;MobileNet_V2
2,311577e-01;7,687721e-01;6,036601e-09;1,734656e-08;6,822616e-13;7,409617e-11;1,263250e-08;5,568376e-08;6,485291e-12;7,018638e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0040.png; 1;MobileNet_V2
6,497076e-01;3,502821e-01;4,182499e-09;1,948230e-07;2,732197e-14;4,430218e-11;8,602830e-08;1,239298e-09;9,665827e-10;1,003605e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0041.png; 1;MobileNet_V2
9,991279e-01;8,720554e-04;1,987570e-09;4,288654e-09;2,067221e-15;7,365154e-12;2,917976e-10;1,371131e-09;9,729861e-10;1,503165e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0042.png; 1;MobileNet_V2
9,990271e-01;9,728585e-04;4,921920e-10;1,075956e-10;7,861663e-18;2,315268e-13;8,508604e-12;2,856378e-11;1,733838e-12;6,167079e-10;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0043.png; 1;MobileNet_V2
9,429557e-01;5,704061e-02;1,790696e-07;5,958003e-08;6,044864e-14;3,067649e-11;1,415700e-08;4,025783e-09;3,534183e-08;3,375559e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0044.png; 1;MobileNet_V2
5,175414e-01;4,824546e-01;1,617267e-06;8,123824e-09;4,928643e-14;3,185038e-10;3,327022e-10;3,641799e-07;3,158726e-07;1,749837e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0045.png; 1;MobileNet_V2
5,852553e-01;4,145793e-01;6,916355e-09;7,363058e-08;1,678389e-14;8,305996e-12;6,835716e-08;1,689413e-09;4,794574e-10;1,651917e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0046.png; 1;MobileNet_V2
9,977048e-01;2,294942e-03;1,145214e-08;9,545619e-09;1,578461e-14;6,293175e-13;2,859383e-08;1,378616e-10;3,573295e-10;2,947542e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0047.png; 1;MobileNet_V2
2,387088e-01;7,612901e-01;4,586577e-09;4,706489e-09;1,197056e-15;9,082452e-13;1,595251e-09;1,343572e-09;2,132907e-09;1,099174e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0048.png; 1;MobileNet_V2
9,968635e-01;3,136560e-03;2,643683e-09;1,580438e-09;1,080394e-15;9,908747e-13;1,285669e-09;1,623704e-09;3,336360e-10;2,455022e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0049.png; 1;MobileNet_V2
6,391127e-01;3,608825e-01;1,627275e-08;1,229262e-08;2,954359e-15;5,498775e-13;7,967793e-09;1,410757e-09;1,265131e-11;4,772413e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0050.png; 1;MobileNet_V2
9,993662e-02;8,999255e-01;1,408073e-09;1,304040e-07;1,133144e-13;1,494946e-09;7,379960e-08;2,481045e-09;1,149278e-11;1,376314e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0051.png; 1;MobileNet_V2
3,233089e-01;6,766329e-01;3,076241e-09;7,569318e-09;1,069027e-13;1,755357e-11;1,172873e-08;1,679339e-08;1,574783e-11;5,818694e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0052.png; 1;MobileNet_V2
5,515259e-03;9,944817e-01;1,039609e-08;1,692212e-08;2,484392e-15;1,920116e-11;6,810693e-09;1,646225e-08;1,832614e-10;3,084998e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0053.png; 1;MobileNet_V2
9,868395e-01;1,316059e-02;6,358079e-11;5,592813e-10;1,558514e-17;1,487794e-13;8,972825e-12;7,716541e-11;8,660984e-13;3,436393e-09;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0054.png; 1;MobileNet_V2
4,354514e-01;5,633145e-01;9,476057e-07;5,106388e-06;8,362846e-11;3,823605e-09;4,801600e-05;2,132782e-08;7,942759e-10;1,180100e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0055.png; 1;MobileNet_V2
9,072497e-01;9,272145e-02;8,863176e-09;1,339345e-08;3,613009e-14;7,004656e-12;2,992255e-08;1,421532e-09;4,792190e-09;2,873397e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0056.png; 1;MobileNet_V2
6,588010e-01;3,411890e-01;2,475380e-07;3,947229e-08;7,298112e-14;2,646091e-11;1,651852e-08;3,688671e-07;8,348507e-09;9,373253e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0057.png; 1;MobileNet_V2
9,672879e-01;3,271141e-02;1,434824e-09;1,469826e-08;1,103065e-14;1,084456e-11;1,021700e-08;7,748776e-10;1,040866e-09;7,164332e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0058.png; 1;MobileNet_V2
9,968213e-01;3,178420e-03;9,688966e-08;2,407031e-09;1,256247e-14;5,528786e-11;2,240840e-10;5,283011e-09;9,424634e-09;1,251468e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0059.png; 1;MobileNet_V2
2,776491e-02;9,722116e-01;8,550512e-08;7,983175e-08;8,662427e-13;6,542242e-11;2,670219e-06;5,688812e-08;8,234778e-09;2,066971e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0060.png; 1;MobileNet_V2
9,806815e-01;1,931842e-02;4,939044e-09;9,118051e-10;5,941716e-16;6,121619e-13;1,852611e-10;5,830412e-10;8,554130e-12;6,569747e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0061.png; 1;MobileNet_V2
9,738999e-01;2,605908e-02;1,479013e-08;3,969404e-09;1,713067e-14;3,504559e-12;2,949320e-10;4,895824e-09;3,845590e-10;4,100156e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0062.png; 1;MobileNet_V2
9,891045e-01;1,089469e-02;1,093612e-11;8,454982e-09;5,217085e-17;4,342632e-13;2,298364e-08;7,821101e-13;3,264947e-11;8,823212e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0063.png; 1;MobileNet_V2
9,974180e-01;2,581972e-03;2,556873e-11;1,758633e-10;2,068804e-17;8,973879e-15;1,094252e-09;6,628250e-12;4,414188e-12;2,214709e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0064.png; 1;MobileNet_V2
9,998952e-01;1,048166e-04;1,907918e-09;1,505169e-11;2,180217e-16;4,372055e-15;5,598611e-12;1,515154e-09;2,300928e-12;1,632685e-09;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0065.png; 1;MobileNet_V2
9,998972e-01;1,027795e-04;6,274198e-10;7,820662e-10;1,397720e-16;1,533225e-13;1,517493e-10;7,312047e-11;5,204438e-11;4,914169e-09;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0066.png; 1;MobileNet_V2
1,639763e-03;9,983547e-01;8,787377e-08;1,577820e-08;1,374255e-13;1,037939e-10;2,396898e-08;4,262291e-09;3,716101e-11;5,308599e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0067.png; 1;MobileNet_V2
9,987048e-01;1,294793e-03;9,215602e-09;6,690239e-10;8,572963e-16;5,550033e-14;2,938189e-09;4,692605e-10;1,461129e-09;3,815277e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0068.png; 1;MobileNet_V2
3,932024e-01;6,067955e-01;1,857589e-06;4,469165e-08;8,965505e-14;5,843354e-10;9,527464e-08;2,663514e-08;4,393392e-09;9,036798e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0069.png; 1;MobileNet_V2
9,695859e-01;3,041120e-02;1,889230e-07;2,733163e-09;7,336937e-15;8,085804e-12;6,119927e-10;8,676109e-08;8,459243e-10;2,564535e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0070.png; 1;MobileNet_V2
9,994055e-01;5,945224e-04;1,090823e-09;6,184092e-11;6,266299e-16;3,358170e-14;1,510508e-10;7,161831e-11;3,384783e-12;3,310868e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0071.png; 1;MobileNet_V2
9,925519e-01;7,447991e-03;3,245988e-09;2,133627e-10;2,715579e-15;1,349438e-13;1,402212e-09;4,281565e-10;6,381713e-11;7,223072e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0072.png; 1;MobileNet_V2
1,821792e-02;9,817781e-01;1,876299e-09;1,068385e-10;7,045338e-16;1,049221e-12;1,013514e-10;5,937795e-09;4,748353e-10;3,933416e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0073.png; 1;MobileNet_V2
5,358442e-04;9,994630e-01;2,454565e-08;1,268271e-08;1,200984e-13;4,757663e-10;8,199589e-09;5,157802e-07;1,223663e-10;7,141169e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0074.png; 1;MobileNet_V2
9,850486e-01;1,495125e-02;1,329000e-09;1,536216e-09;2,925704e-16;7,990697e-14;1,376625e-08;3,130319e-10;2,853020e-11;7,797298e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0075.png; 1;MobileNet_V2
9,631209e-01;3,687892e-02;3,175883e-09;1,078141e-10;1,770390e-15;1,999203e-13;5,583750e-11;2,619517e-08;3,460328e-12;1,233195e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0076.png; 1;MobileNet_V2
9,999123e-01;8,762189e-05;1,270323e-08;2,422202e-09;1,305819e-15;2,303065e-13;4,760694e-09;8,830678e-12;9,970623e-10;6,966150e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0077.png; 1;MobileNet_V2
9,671709e-01;3,282839e-02;3,743778e-08;1,592331e-08;8,815107e-14;1,808924e-11;8,442842e-10;1,307766e-08;1,271391e-10;6,360603e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0078.png; 1;MobileNet_V2
8,584453e-01;1,415494e-01;5,339579e-07;1,872808e-07;4,752741e-14;2,470459e-10;6,715508e-09;1,259903e-08;2,125726e-08;4,626574e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0079.png; 1;MobileNet_V2
7,629057e-01;2,370794e-01;1,153648e-07;1,865108e-08;7,594684e-14;3,504470e-11;8,198531e-09;7,694601e-08;1,867300e-07;1,458685e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0080.png; 1;MobileNet_V2
5,522023e-01;4,477730e-01;3,836868e-08;2,416359e-08;3,708250e-13;4,429623e-11;2,458923e-08;2,461100e-08;1,431406e-10;2,459692e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0081.png; 1;MobileNet_V2
9,728101e-01;2,718828e-02;2,166388e-09;1,929374e-09;3,472381e-16;3,959194e-14;2,190677e-08;3,259428e-11;1,866232e-10;1,665947e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0082.png; 1;MobileNet_V2
9,818761e-01;1,812164e-02;3,053707e-09;3,268586e-08;7,736728e-13;1,211420e-10;8,035464e-09;1,077099e-08;2,134026e-11;2,319064e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0083.png; 1;MobileNet_V2
9,952566e-01;4,743258e-03;1,006129e-07;1,649234e-08;4,330543e-15;8,062925e-12;8,446497e-10;4,648966e-10;1,454653e-08;1,658151e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0084.png; 1;MobileNet_V2
8,651479e-01;1,345500e-01;6,933572e-08;2,844874e-07;7,964004e-13;9,470152e-11;7,893507e-08;2,029058e-07;5,426400e-10;3,015848e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0085.png; 1;MobileNet_V2
9,839619e-01;1,603770e-02;1,208996e-09;4,083027e-10;5,617471e-16;2,175946e-13;6,075874e-11;4,036982e-10;1,890062e-09;3,361954e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0086.png; 1;MobileNet_V2
2,163514e-01;7,836466e-01;4,957883e-08;1,778071e-08;1,043683e-14;5,417953e-12;3,694116e-07;3,389122e-09;4,073146e-07;1,054645e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0087.png; 1;MobileNet_V2
7,027487e-03;9,929721e-01;9,922013e-09;1,748654e-11;5,031346e-18;3,460165e-12;1,459186e-11;7,724291e-10;1,920447e-11;3,095232e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0088.png; 1;MobileNet_V2
1,599782e-03;9,983962e-01;4,154924e-08;1,633758e-09;4,497160e-14;8,639597e-11;2,233027e-09;4,741544e-08;1,901210e-09;4,029922e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0089.png; 1;MobileNet_V2
9,986857e-01;1,314265e-03;9,035833e-10;5,070538e-10;1,798603e-15;2,501482e-13;8,612323e-10;1,884774e-10;2,796774e-10;9,804199e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0090.png; 1;MobileNet_V2
4,310095e-01;5,675507e-01;9,404115e-09;3,185518e-08;4,265368e-13;1,165595e-09;2,722160e-10;2,725572e-07;1,965809e-10;1,439404e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0091.png; 1;MobileNet_V2
9,926910e-01;7,308839e-03;9,860759e-10;7,301177e-10;1,514227e-16;9,553771e-13;8,832025e-12;1,636379e-09;5,488989e-10;1,986965e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0092.png; 1;MobileNet_V2
9,977090e-01;2,290697e-03;6,002459e-10;1,148324e-10;3,224995e-16;1,066879e-13;9,518288e-11;1,170526e-10;1,306175e-10;2,119750e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0093.png; 1;MobileNet_V2
8,518858e-01;1,479382e-01;1,144452e-08;1,605647e-07;5,326582e-13;7,460661e-11;9,790721e-08;5,564119e-09;6,810189e-10;1,757814e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0094.png; 1;MobileNet_V2
9,424961e-02;9,057428e-01;4,621080e-09;1,347155e-07;7,120980e-13;1,929905e-09;2,872188e-07;3,177220e-08;1,044612e-11;7,178718e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0095.png; 1;MobileNet_V2
9,589317e-01;4,106811e-02;2,115233e-10;6,140822e-10;1,753133e-16;1,684193e-13;1,444030e-10;7,168471e-10;3,017000e-11;2,749023e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0096.png; 1;MobileNet_V2
1,185193e-01;8,814765e-01;1,259499e-07;8,051814e-09;4,491956e-14;2,403141e-11;1,391969e-08;4,869051e-09;1,262632e-08;4,045934e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0097.png; 1;MobileNet_V2
8,980351e-01;1,019470e-01;5,899679e-08;8,195218e-09;1,173492e-13;8,891914e-11;2,606859e-09;1,022140e-07;3,289130e-09;1,768386e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0098.png; 1;MobileNet_V2
1,871225e-03;9,981216e-01;3,631705e-07;5,480427e-09;7,094945e-13;3,645998e-09;9,085156e-09;1,707675e-06;1,684700e-08;5,118681e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0099.png; 1;MobileNet_V2
9,943491e-01;5,643703e-03;9,108242e-09;3,302402e-08;1,141460e-13;2,397979e-11;8,277694e-09;4,337290e-09;1,996789e-10;7,183872e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0100.png; 1;MobileNet_V2
9,998413e-01;1,586592e-04;1,262465e-08;5,580171e-10;1,554604e-15;1,772195e-12;2,268066e-11;7,533921e-09;6,357628e-10;3,403241e-09;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0101.png; 1;MobileNet_V2
1,038424e-01;8,961344e-01;1,478953e-08;8,340471e-09;9,650137e-14;2,553908e-10;5,243648e-10;9,925925e-07;4,546428e-10;2,231295e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0102.png; 1;MobileNet_V2
2,234156e-01;7,765843e-01;8,408907e-10;5,574585e-10;2,770454e-16;1,669545e-12;1,780443e-10;1,280617e-08;3,950723e-12;2,186272e-07;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0103.png; 1;MobileNet_V2
8,799791e-01;1,200025e-01;2,648428e-08;9,645143e-08;1,098567e-13;2,054064e-11;8,048726e-08;1,598894e-09;3,171616e-08;1,825185e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0104.png; 1;MobileNet_V2
6,628305e-01;3,371404e-01;3,713444e-08;1,815094e-08;1,242235e-13;3,394675e-11;1,788482e-08;1,936223e-08;4,691485e-08;2,899322e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0105.png; 1;MobileNet_V2
9,056370e-01;9,430953e-02;9,550695e-10;1,049776e-07;3,101917e-14;1,888086e-11;1,983302e-08;8,508120e-10;9,471000e-11;5,334282e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0106.png; 1;MobileNet_V2
9,995875e-01;4,125483e-04;3,254609e-11;1,823742e-11;1,507913e-17;3,594752e-16;2,683395e-11;2,113078e-11;1,115003e-12;2,334203e-08;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0107.png; 1;MobileNet_V2
9,902936e-01;9,566206e-03;1,186079e-08;1,130602e-07;9,855518e-14;4,923518e-11;8,362237e-08;2,330378e-10;3,514116e-09;1,398462e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0108.png; 1;MobileNet_V2
2,298452e-01;7,700931e-01;2,770213e-08;2,610050e-08;2,579285e-14;1,578671e-11;2,622645e-08;3,573098e-09;2,891581e-08;6,168033e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0109.png; 1;MobileNet_V2
9,874241e-01;1,257340e-02;9,711029e-10;5,302606e-09;8,658192e-15;2,632287e-11;2,961713e-10;1,228916e-08;1,433287e-10;2,474723e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0110.png; 1;MobileNet_V2
