V1;V2;filepath
2,465060e-01;7,534940e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat109.jpg
1,000000e+00;1,080009e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1090.jpg
9,999962e-01;3,801039e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1091.jpg
3,170265e-02;9,682974e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1092.jpg
9,999274e-01;7,258708e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1093.jpg
9,999824e-01;1,766097e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1094.jpg
1,000000e+00;1,609827e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1095.jpg
9,999998e-01;2,054355e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1096.jpg
9,999948e-01;5,229029e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1097.jpg
1,895177e-02;9,810482e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1098.jpg
9,999988e-01;1,169142e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1099.jpg
9,934013e-01;6,598636e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat11.jpg
9,999121e-01;8,780123e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat110.jpg
9,328197e-01;6,718023e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1100.jpg
7,881702e-01;2,118298e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1101.jpg
9,999993e-01;7,320065e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1102.jpg
1,000000e+00;3,178429e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1103.jpg
1,000000e+00;2,461830e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1104.jpg
3,735670e-01;6,264330e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1105.jpg
1,000000e+00;5,296253e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1106.jpg
1,000000e+00;1,600383e-12;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1107.jpg
9,936537e-01;6,346368e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1108.jpg
9,999994e-01;5,685073e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1109.jpg
1,000000e+00;1,708959e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat111.jpg
1,000000e+00;2,787048e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1110.jpg
9,999999e-01;1,168075e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1111.jpg
2,632546e-01;7,367455e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1112.jpg
9,998443e-01;1,557161e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1113.jpg
9,957725e-01;4,227437e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1114.jpg
1,000000e+00;4,630231e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1115.jpg
1,000000e+00;5,502871e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1116.jpg
6,996623e-01;3,003377e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1117.jpg
1,000000e+00;9,064899e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1118.jpg
1,000000e+00;4,399904e-11;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1119.jpg
9,994435e-01;5,565094e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat112.jpg
9,842384e-01;1,576152e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1120.jpg
9,887576e-01;1,124248e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1121.jpg
9,999907e-01;9,299835e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1122.jpg
9,999901e-01;9,952315e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1123.jpg
9,999877e-01;1,224771e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1124.jpg
3,723667e-04;9,996276e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1125.jpg
9,999815e-01;1,851183e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1126.jpg
9,999986e-01;1,417828e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1127.jpg
1,511653e-04;9,998488e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1128.jpg
9,897814e-01;1,021863e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1129.jpg
1,000000e+00;7,010345e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat113.jpg
2,788059e-02;9,721194e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1130.jpg
1,000000e+00;2,194535e-12;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1131.jpg
9,981424e-01;1,857595e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1132.jpg
9,385913e-01;6,140876e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1133.jpg
1,000000e+00;3,147716e-11;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1134.jpg
4,068549e-01;5,931451e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1135.jpg
1,000000e+00;2,567772e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1136.jpg
3,181297e-01;6,818704e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1137.jpg
9,999812e-01;1,886450e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1138.jpg
9,999962e-01;3,843443e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1139.jpg
9,999988e-01;1,237232e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat114.jpg
9,906927e-01;9,307353e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1140.jpg
9,999967e-01;3,315460e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1141.jpg
9,916122e-01;8,387808e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1142.jpg
1,000000e+00;2,788282e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1143.jpg
1,000000e+00;6,815588e-11;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1144.jpg
1,000000e+00;2,012171e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1145.jpg
1,000000e+00;1,578093e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1146.jpg
8,020331e-01;1,979669e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1147.jpg
9,999799e-01;2,019099e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1148.jpg
9,999886e-01;1,145215e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1149.jpg
9,999292e-01;7,076035e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat115.jpg
6,029401e-01;3,970599e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1150.jpg
9,637687e-01;3,623131e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1151.jpg
1,000000e+00;1,978570e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1152.jpg
1,000000e+00;1,312937e-11;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1153.jpg
9,999970e-01;3,028941e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1154.jpg
1,000000e+00;1,080270e-12;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1155.jpg
1,000000e+00;4,578632e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1156.jpg
1,000000e+00;3,841574e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1157.jpg
5,449521e-03;9,945505e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1158.jpg
9,999933e-01;6,692640e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1159.jpg
9,999943e-01;5,692203e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat116.jpg
7,872677e-01;2,127323e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1160.jpg
1,000000e+00;3,742325e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1161.jpg
1,000000e+00;1,087850e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1162.jpg
9,999645e-01;3,552605e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1163.jpg
9,997184e-01;2,816619e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1164.jpg
1,000000e+00;1,101948e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1165.jpg
9,999994e-01;6,342030e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1166.jpg
1,000000e+00;3,304424e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1167.jpg
9,999853e-01;1,467833e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1168.jpg
1,000000e+00;4,034368e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1169.jpg
8,657033e-01;1,342967e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat117.jpg
9,999957e-01;4,311306e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1170.jpg
1,000000e+00;2,207301e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1171.jpg
1,000000e+00;1,060950e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1172.jpg
9,984510e-01;1,549020e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1173.jpg
1,000000e+00;2,225443e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1174.jpg
5,539629e-05;9,999446e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1175.jpg
9,884982e-01;1,150187e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1176.jpg
1,000000e+00;9,301131e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1177.jpg
1,000000e+00;2,476688e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1178.jpg
9,999816e-01;1,832471e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1179.jpg
9,999961e-01;3,963515e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat118.jpg
1,000000e+00;1,138776e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1180.jpg
1,000000e+00;4,216921e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1181.jpg
9,980279e-01;1,972141e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1182.jpg
9,548166e-01;4,518336e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1183.jpg
9,999977e-01;2,222736e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1184.jpg
9,999970e-01;2,984935e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1185.jpg
1,000000e+00;1,109282e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1186.jpg
1,000000e+00;2,805610e-13;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1187.jpg
1,000000e+00;2,577475e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1188.jpg
9,999982e-01;1,800625e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1189.jpg
1,000000e+00;1,967665e-11;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat119.jpg
2,206232e-01;7,793767e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1190.jpg
1,000000e+00;5,415705e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1191.jpg
9,998991e-01;1,007938e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1192.jpg
9,999999e-01;1,580985e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1193.jpg
9,999951e-01;4,848143e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1194.jpg
1,000000e+00;6,188918e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1195.jpg
3,881665e-02;9,611833e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1196.jpg
9,999999e-01;1,266230e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1197.jpg
2,716855e-02;9,728315e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1198.jpg
5,581742e-04;9,994418e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1199.jpg
1,000000e+00;5,772228e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat12.jpg
1,000000e+00;1,443834e-11;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat120.jpg
3,677043e-01;6,322956e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1200.jpg
9,999985e-01;1,594587e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1201.jpg
1,000000e+00;1,059816e-12;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1202.jpg
1,000000e+00;4,260286e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1203.jpg
1,000000e+00;5,040964e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1204.jpg
9,998626e-01;1,374589e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1205.jpg
9,999694e-01;3,060780e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1206.jpg
9,999869e-01;1,314492e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1207.jpg
1,000000e+00;7,331950e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1208.jpg
9,999999e-01;7,027055e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1209.jpg
9,999996e-01;3,168303e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat121.jpg
9,999988e-01;1,216792e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1210.jpg
9,979665e-01;2,033510e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1211.jpg
9,705649e-01;2,943514e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1212.jpg
9,988114e-01;1,188706e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1213.jpg
9,935556e-01;6,444395e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1214.jpg
9,999988e-01;1,246173e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1215.jpg
9,999123e-01;8,775310e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1216.jpg
1,000000e+00;1,088168e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1217.jpg
1,000000e+00;7,765507e-12;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1218.jpg
1,000000e+00;7,808751e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1219.jpg
1,000000e+00;4,722637e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat122.jpg
1,000000e+00;4,686717e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1220.jpg
1,000000e+00;1,350949e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1221.jpg
6,886353e-05;9,999311e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1222.jpg
9,988810e-01;1,118928e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1223.jpg
9,999692e-01;3,072891e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1224.jpg
9,999999e-01;1,369581e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1225.jpg
9,999994e-01;6,268575e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1226.jpg
9,987327e-01;1,267285e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1227.jpg
9,997771e-01;2,228534e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1228.jpg
9,999626e-01;3,737367e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1229.jpg
1,000000e+00;5,183061e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat123.jpg
9,405427e-01;5,945731e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1230.jpg
