V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;filepath;actual_class;model
1,950622e-01;1,979619e-02;1,815646e-01;9,872965e-03;1,779828e-01;1,313644e-03;3,482505e-01;1,554187e-02;4,602858e-02;4,586541e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0086.png; 1;DenseNet169
9,955585e-01;3,375488e-05;1,290172e-03;5,402361e-05;1,401071e-03;2,308061e-06;2,098337e-04;7,782719e-06;1,405506e-03;3,708808e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0087.png; 1;DenseNet169
3,775720e-01;1,789147e-01;1,075405e-01;9,403355e-03;7,764222e-02;2,310088e-03;1,207726e-01;1,887979e-02;2,375378e-02;8,321095e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0088.png; 1;DenseNet169
4,682045e-01;3,748507e-03;4,159154e-01;1,293191e-03;1,045080e-02;2,678043e-04;7,530629e-03;2,955801e-04;9,073683e-02;1,556807e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0089.png; 1;DenseNet169
9,599745e-01;8,962069e-05;2,969464e-02;2,652129e-04;4,026762e-03;2,365028e-05;4,072653e-03;3,076349e-05;1,684048e-03;1,382983e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0090.png; 1;DenseNet169
5,607343e-01;2,283105e-02;2,635047e-01;1,337220e-02;7,598543e-02;1,097469e-02;4,234550e-03;4,385132e-03;3,768085e-02;6,297099e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0091.png; 1;DenseNet169
9,151909e-01;8,422824e-04;2,827688e-02;3,353569e-04;1,218488e-02;5,994828e-05;1,700242e-03;1,414162e-04;4,097806e-02;2,900703e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0092.png; 1;DenseNet169
7,893112e-01;7,019087e-05;1,629579e-01;3,873932e-05;4,263416e-02;2,620659e-06;3,583521e-03;2,590940e-05;1,312475e-03;6,328523e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0093.png; 1;DenseNet169
9,572721e-01;6,581920e-05;1,791680e-02;2,977665e-05;2,299163e-02;2,657334e-06;2,561243e-04;1,694459e-05;1,393330e-03;5,482711e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0094.png; 1;DenseNet169
8,574638e-01;3,962700e-05;1,313787e-01;2,641635e-04;6,162607e-03;2,718212e-05;2,505020e-03;3,719089e-05;2,105985e-03;1,561236e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0095.png; 1;DenseNet169
3,979740e-01;5,849565e-03;1,590483e-01;5,737097e-03;9,265414e-02;3,492547e-04;2,487468e-01;4,510557e-03;7,915773e-02;5,972434e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0096.png; 1;DenseNet169
8,274479e-01;7,651298e-04;3,148153e-02;3,861943e-04;3,229672e-03;4,468354e-05;1,032007e-02;4,579442e-05;1,259104e-01;3,685183e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0097.png; 1;DenseNet169
6,126673e-01;8,158367e-02;8,504868e-02;4,170850e-03;3,021192e-02;1,010048e-03;9,233953e-03;2,447515e-03;6,867933e-02;1,049467e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0098.png; 1;DenseNet169
4,885361e-01;9,952900e-04;4,910719e-01;2,502983e-04;4,020785e-03;5,959635e-05;2,955456e-03;1,033066e-03;1,087640e-02;2,011678e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0099.png; 1;DenseNet169
9,649786e-01;1,541387e-04;1,063467e-02;1,752324e-03;1,126206e-02;2,144491e-04;2,073779e-03;4,728311e-05;8,309985e-03;5,727314e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0100.png; 1;DenseNet169
9,271742e-01;5,287627e-05;6,174884e-02;4,809538e-05;7,730155e-03;3,568476e-06;6,184365e-04;1,507961e-05;2,578537e-03;3,009003e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0101.png; 1;DenseNet169
5,959471e-01;2,404428e-03;2,532223e-01;5,579669e-04;8,503708e-03;2,130040e-05;6,298929e-02;3,888324e-04;7,556967e-02;3,953587e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0102.png; 1;DenseNet169
6,690304e-01;1,243200e-03;2,661864e-01;2,616062e-04;4,494256e-03;8,282133e-06;3,770568e-02;1,758082e-04;2,082027e-02;7,413277e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0103.png; 1;DenseNet169
7,470487e-01;1,142410e-04;6,924725e-02;7,332169e-04;1,193040e-02;3,408873e-05;3,580416e-03;2,314341e-05;1,672090e-01;7,943491e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0104.png; 1;DenseNet169
8,602738e-01;3,170888e-04;7,781277e-03;1,350778e-04;4,960082e-03;6,851034e-06;1,314246e-03;3,224184e-05;1,249903e-01;1,889685e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0105.png; 1;DenseNet169
8,136963e-01;1,034203e-03;6,601963e-02;1,480432e-03;2,577646e-02;1,824634e-04;5,136624e-03;1,713276e-04;8,626342e-02;2,391233e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0106.png; 1;DenseNet169
4,692717e-02;8,229429e-04;5,208435e-02;3,778441e-03;6,554911e-01;1,675408e-03;1,983082e-03;2,290443e-01;6,758826e-03;1,434444e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0107.png; 1;DenseNet169
1,668006e-01;1,069710e-03;6,849087e-01;4,861177e-02;1,784779e-02;4,286046e-02;6,335306e-03;4,466037e-03;2,392503e-02;3,174544e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0108.png; 1;DenseNet169
5,807508e-01;7,411467e-04;2,898859e-01;1,549201e-03;8,142120e-02;1,589606e-04;1,420283e-02;4,682193e-04;3,060870e-02;2,129452e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0109.png; 1;DenseNet169
5,458634e-01;4,764439e-04;4,179889e-01;9,267026e-04;1,558156e-02;6,439108e-05;4,684368e-03;2,230022e-04;1,404442e-02;1,468455e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0110.png; 1;DenseNet169
8,822208e-01;2,588467e-03;3,713198e-02;5,624454e-04;5,279825e-02;1,776244e-04;1,644287e-03;7,881075e-04;1,790317e-02;4,184975e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0111.png; 1;DenseNet169
3,029244e-01;5,989549e-05;3,247722e-01;1,265742e-03;3,332536e-01;3,619034e-04;1,156303e-03;3,276832e-02;3,148073e-03;2,895118e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0112.png; 1;DenseNet169
