V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;filepath;actual_class;model
1,554520e-01;6,466775e-03;4,335452e-01;1,132834e-01;1,229682e-02;1,227618e-01;9,605695e-03;1,346183e-01;8,913386e-04;1,107866e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0011.png; 1;Inception_ResNet_V2
2,975700e-02;6,177037e-02;2,941478e-03;1,919920e-02;7,352274e-05;2,293288e-01;9,884629e-03;5,171821e-03;5,863299e-01;5,554334e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0012.png; 1;Inception_ResNet_V2
2,028255e-02;2,162707e-02;6,750470e-01;3,861785e-02;1,163566e-03;1,862123e-01;2,252232e-02;1,361437e-02;7,361114e-03;1,355192e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0013.png; 1;Inception_ResNet_V2
2,068585e-01;6,197169e-03;5,619707e-03;2,541587e-03;4,297534e-04;1,007995e-03;1,132248e-03;4,710517e-04;7,736311e-01;2,110796e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0014.png; 1;Inception_ResNet_V2
8,501912e-01;1,587867e-03;7,916880e-03;1,425762e-02;6,401659e-04;1,120200e-03;6,524547e-04;7,191548e-04;1,083101e-01;1,460435e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0015.png; 1;Inception_ResNet_V2
7,288312e-01;1,548629e-03;6,377061e-02;5,324100e-03;5,292170e-03;1,088708e-03;1,179580e-03;1,015475e-03;1,889199e-01;3,029604e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0016.png; 1;Inception_ResNet_V2
3,874473e-01;1,194542e-01;3,958503e-02;5,401053e-02;8,086791e-03;1,397709e-01;3,564090e-02;8,223591e-02;8,596634e-03;1,251718e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0017.png; 1;Inception_ResNet_V2
3,814517e-01;3,603786e-01;1,239345e-01;5,381124e-03;5,415219e-03;1,068309e-02;8,779188e-03;7,224952e-03;7,979910e-02;1,695255e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0018.png; 1;Inception_ResNet_V2
9,249012e-01;2,064282e-03;5,334683e-03;3,678381e-03;5,797719e-04;1,121289e-03;1,109734e-03;1,031041e-03;5,633849e-02;3,841205e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0019.png; 1;Inception_ResNet_V2
4,501410e-01;7,167010e-03;1,753577e-01;1,369162e-02;7,937437e-02;5,875289e-03;6,012843e-03;1,788218e-03;2,576666e-01;2,925252e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0020.png; 1;Inception_ResNet_V2
8,687156e-01;1,235955e-02;3,309437e-02;8,549847e-03;2,907106e-03;2,031809e-02;2,936254e-03;1,885620e-02;3,095727e-02;1,305788e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0021.png; 1;Inception_ResNet_V2
1,002467e-01;2,256555e-02;1,661287e-01;2,214756e-01;4,090838e-04;1,077381e-01;2,799369e-02;1,471965e-02;7,478323e-02;2,639397e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0022.png; 1;Inception_ResNet_V2
1,379789e-01;4,107600e-01;9,875479e-02;7,512627e-03;9,922403e-03;2,388825e-01;1,950837e-02;5,323117e-02;1,992406e-02;3,525175e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0023.png; 1;Inception_ResNet_V2
4,616788e-01;7,828095e-03;4,175729e-01;7,311370e-04;2,602249e-03;2,757272e-02;2,980903e-03;7,526787e-02;3,385063e-03;3,802083e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0024.png; 1;Inception_ResNet_V2
3,045945e-01;3,902788e-03;1,364054e-02;4,007947e-02;9,343222e-04;3,108409e-02;3,980815e-03;1,592583e-03;5,869088e-01;1,328210e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0025.png; 1;Inception_ResNet_V2
2,403827e-01;6,574045e-01;9,752142e-03;1,772665e-03;2,577855e-03;3,590861e-02;6,479003e-03;1,642966e-02;4,121118e-03;2,517162e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0026.png; 1;Inception_ResNet_V2
4,502439e-01;2,303980e-02;2,725132e-02;1,565696e-02;5,163309e-04;1,857962e-03;2,242506e-03;9,295234e-04;4,264006e-01;5,186116e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0027.png; 1;Inception_ResNet_V2
8,283216e-01;3,453977e-02;5,853536e-02;6,802481e-03;5,547106e-04;1,034108e-02;6,893815e-03;4,118042e-03;4,103977e-02;8,853420e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0028.png; 1;Inception_ResNet_V2
2,793682e-01;2,912679e-04;6,826148e-01;1,523088e-02;2,163867e-03;8,140652e-03;8,421280e-04;1,383642e-03;9,612966e-03;3,516017e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0029.png; 1;Inception_ResNet_V2
6,586747e-01;2,532535e-04;3,076748e-01;1,524542e-02;2,187825e-03;2,458601e-03;1,226487e-03;1,123379e-03;1,068470e-02;4,708610e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0030.png; 1;Inception_ResNet_V2
8,343274e-02;3,769296e-01;4,719604e-03;1,106540e-02;2,060623e-04;1,658931e-02;6,338257e-03;1,927614e-03;4,799064e-01;1,888494e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0031.png; 1;Inception_ResNet_V2
6,234851e-01;4,106418e-02;1,976260e-02;2,692683e-02;2,159216e-04;5,354880e-03;8,916161e-03;4,111426e-03;1,632360e-01;1,069270e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0032.png; 1;Inception_ResNet_V2
6,756846e-01;3,079895e-03;2,710186e-01;1,311393e-02;1,556728e-03;3,944219e-03;4,424303e-03;1,299906e-03;2,248462e-02;3,393168e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0033.png; 1;Inception_ResNet_V2
3,755380e-01;3,967959e-01;3,777271e-03;3,390941e-03;3,230049e-05;1,240463e-03;4,507580e-03;9,976109e-04;1,643937e-01;4,932619e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0034.png; 1;Inception_ResNet_V2
2,655040e-01;3,505979e-03;2,288793e-01;1,569269e-01;1,150940e-02;2,732850e-01;8,834049e-03;2,332365e-02;1,166887e-02;1,656278e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0035.png; 1;Inception_ResNet_V2
1,478358e-02;1,040967e-01;2,622869e-02;4,917317e-02;7,906905e-05;3,181536e-02;6,797788e-03;6,834844e-04;6,772991e-01;8,904298e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0036.png; 1;Inception_ResNet_V2
7,933185e-01;9,681652e-02;6,862310e-03;5,392454e-03;3,145347e-04;1,209628e-02;1,544133e-03;2,031462e-02;1,309585e-02;5,024474e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0037.png; 1;Inception_ResNet_V2
9,538988e-01;1,445462e-02;6,058725e-03;1,877036e-03;7,421178e-04;1,938593e-03;8,221321e-04;9,367329e-04;1,521073e-02;4,060583e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0038.png; 1;Inception_ResNet_V2
2,736758e-01;2,360837e-01;2,471371e-02;8,686676e-03;1,293129e-04;7,007696e-03;1,825883e-02;4,293993e-03;7,441298e-02;3,527373e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0039.png; 1;Inception_ResNet_V2
1,717708e-02;1,254634e-01;1,037846e-03;1,519508e-02;3,030202e-05;4,744075e-01;1,404136e-02;2,483030e-03;6,929322e-02;2,808712e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0040.png; 1;Inception_ResNet_V2
2,156334e-01;2,422753e-02;2,638061e-02;1,483914e-02;1,122757e-03;3,378095e-03;3,454863e-03;5,368429e-04;6,972107e-01;1,321601e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0041.png; 1;Inception_ResNet_V2
1,426387e-01;5,463757e-03;1,664789e-03;1,169031e-02;9,221782e-05;4,304083e-02;3,123632e-03;1,948895e-03;7,788505e-01;1,148637e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0042.png; 1;Inception_ResNet_V2
5,287179e-01;2,778611e-02;2,507071e-01;6,044149e-02;8,867021e-04;2,884994e-02;1,230399e-02;3,003604e-02;4,065323e-03;5,620535e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0043.png; 1;Inception_ResNet_V2
8,662032e-02;1,427310e-01;5,095692e-03;7,906842e-03;8,424843e-04;5,183880e-03;2,318550e-03;1,139318e-03;6,524865e-01;9,567543e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0044.png; 1;Inception_ResNet_V2
7,782961e-01;4,173208e-02;1,932187e-02;3,877818e-03;5,564374e-03;1,156246e-03;4,233934e-03;5,618670e-03;1,051438e-01;3,505514e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0045.png; 1;Inception_ResNet_V2
9,158926e-02;4,277967e-02;1,992982e-01;5,973601e-02;5,402294e-03;4,910477e-02;3,635290e-02;1,137309e-03;4,977185e-01;1,688104e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0046.png; 1;Inception_ResNet_V2
7,749862e-01;2,824819e-02;3,837503e-02;8,763648e-03;7,217474e-03;1,433265e-02;1,050436e-02;4,080468e-03;8,939324e-02;2,409872e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0047.png; 1;Inception_ResNet_V2
3,112523e-01;2,936970e-02;3,008341e-01;6,972700e-02;7,307935e-03;1,829984e-02;1,277476e-02;1,789672e-02;2,137860e-01;1,875162e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0048.png; 1;Inception_ResNet_V2
9,652300e-01;4,783554e-03;1,291527e-02;2,742023e-03;9,910075e-05;9,899576e-04;6,153226e-04;2,102364e-03;8,748752e-03;1,773519e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0049.png; 1;Inception_ResNet_V2
7,026900e-01;1,594437e-03;2,049296e-01;5,001003e-02;8,706643e-04;1,133476e-02;1,592411e-03;2,248304e-02;1,511833e-03;2,983221e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0050.png; 1;Inception_ResNet_V2
5,921258e-01;1,667244e-03;3,462071e-02;1,883762e-02;1,978956e-03;9,744436e-03;7,098608e-03;2,142724e-03;3,308922e-01;8,916773e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0051.png; 1;Inception_ResNet_V2
4,336378e-01;3,966723e-02;9,757113e-02;9,093034e-02;1,682528e-03;2,021207e-02;1,500756e-02;2,511424e-03;2,674924e-01;3,128755e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0052.png; 1;Inception_ResNet_V2
1,220871e-02;5,145916e-01;6,796231e-03;2,772102e-03;2,547840e-04;2,593805e-03;9,576515e-03;6,676482e-04;3,698228e-01;8,071577e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0053.png; 1;Inception_ResNet_V2
7,065324e-01;3,501589e-02;1,026921e-01;3,299023e-02;6,289464e-04;1,210092e-02;3,237870e-02;1,055618e-02;5,421446e-02;1,289004e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0054.png; 1;Inception_ResNet_V2
7,797819e-01;3,626386e-04;4,159743e-02;1,568346e-02;2,090672e-03;1,608919e-03;1,126238e-03;2,178331e-04;1,554813e-01;2,049538e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0055.png; 1;Inception_ResNet_V2
9,212945e-01;8,687660e-04;1,554017e-02;5,195959e-03;2,841320e-03;1,122732e-03;1,390109e-03;1,471523e-03;4,834424e-02;1,930605e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0056.png; 1;Inception_ResNet_V2
2,243077e-01;1,864285e-02;1,795555e-02;2,746869e-02;5,809765e-04;2,366825e-03;4,662291e-03;1,815296e-03;6,125887e-02;6,409410e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0057.png; 1;Inception_ResNet_V2
7,082727e-01;4,393983e-03;3,367598e-02;7,046442e-03;2,965201e-03;1,905640e-03;1,966159e-03;1,983775e-03;2,302568e-01;7,533428e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0058.png; 1;Inception_ResNet_V2
2,701577e-01;3,131580e-03;2,093266e-02;3,019816e-02;1,233551e-02;1,781720e-02;1,166974e-03;4,334882e-03;6,303131e-01;9,612217e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0059.png; 1;Inception_ResNet_V2
2,443661e-01;2,436223e-01;5,696167e-02;1,620406e-02;3,119935e-04;2,873519e-03;2,383765e-02;5,613329e-04;3,886662e-01;2,259514e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0060.png; 1;Inception_ResNet_V2
5,438162e-02;3,824172e-02;8,615564e-01;8,776973e-03;3,910291e-04;6,938676e-03;1,080561e-02;2,917559e-03;2,833694e-03;1,315673e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0061.png; 1;Inception_ResNet_V2
5,100223e-01;3,263430e-01;2,038967e-02;6,777575e-03;7,903087e-03;5,654768e-02;3,337533e-03;1,919952e-02;1,550065e-02;3,397897e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0062.png; 1;Inception_ResNet_V2
1,016236e-01;4,448824e-02;4,126766e-01;1,318433e-01;2,099692e-02;1,612338e-01;4,793360e-02;1,221402e-02;1,459591e-02;5,239416e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0063.png; 1;Inception_ResNet_V2
4,136711e-01;2,114469e-02;1,906191e-02;2,115498e-02;9,883007e-04;9,111397e-03;1,082358e-02;2,118099e-03;4,943229e-01;7,603193e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0064.png; 1;Inception_ResNet_V2
3,643504e-01;3,349521e-03;6,046956e-01;4,475689e-03;6,778989e-05;1,686311e-03;6,013075e-04;2,035333e-02;6,118252e-05;3,587586e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0065.png; 1;Inception_ResNet_V2
7,407454e-01;3,636381e-03;7,710470e-03;2,145443e-02;3,161950e-04;2,669496e-03;1,207920e-03;3,267454e-03;1,851201e-01;3,387234e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0066.png; 1;Inception_ResNet_V2
8,808066e-01;3,847927e-03;4,770926e-02;3,277566e-02;8,129784e-04;6,499388e-03;1,223751e-03;2,271337e-03;1,215046e-02;1,190264e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0067.png; 1;Inception_ResNet_V2
6,916828e-01;1,500598e-02;6,116655e-02;2,145507e-02;1,900724e-03;2,155927e-02;1,049726e-02;4,695460e-03;1,290294e-01;4,300760e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0068.png; 1;Inception_ResNet_V2
1,996748e-01;3,305655e-02;2,861866e-02;1,817263e-02;1,254198e-04;2,558097e-01;2,512263e-02;4,132392e-03;3,916926e-01;4,359464e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0069.png; 1;Inception_ResNet_V2
7,411228e-01;3,509447e-03;2,996054e-02;3,027186e-02;6,530186e-04;1,277218e-03;5,356984e-04;9,790824e-04;1,177560e-01;7,393433e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0070.png; 1;Inception_ResNet_V2
5,863418e-01;1,011622e-02;7,364919e-02;4,047590e-02;9,528368e-04;1,053043e-02;2,732337e-03;3,962919e-03;2,429668e-01;2,827157e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0071.png; 1;Inception_ResNet_V2
8,357830e-01;8,257870e-03;7,452809e-03;2,997021e-03;9,649601e-05;2,498137e-03;3,174423e-03;1,190697e-03;1,357339e-01;2,815583e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0072.png; 1;Inception_ResNet_V2
1,586448e-01;8,297703e-01;4,037008e-04;5,803883e-05;1,192537e-05;1,461064e-04;2,101401e-04;6,008351e-04;2,293158e-03;7,860915e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0073.png; 1;Inception_ResNet_V2
6,429551e-01;6,766538e-02;6,950579e-02;2,148508e-02;2,015106e-03;1,175701e-02;6,550043e-03;1,989032e-02;1,404255e-01;1,775062e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0074.png; 1;Inception_ResNet_V2
4,932787e-02;9,002714e-02;7,902961e-01;1,379908e-02;1,756206e-03;5,916420e-03;2,721979e-02;1,089597e-03;1,761850e-02;2,949245e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0075.png; 1;Inception_ResNet_V2
1,233287e-01;4,502448e-01;2,293454e-02;1,011842e-01;2,536694e-04;6,016120e-02;2,977952e-02;7,071139e-03;2,487587e-02;1,801663e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0076.png; 1;Inception_ResNet_V2
6,513430e-01;8,394208e-04;2,553329e-01;2,707762e-02;2,739354e-03;7,744537e-03;3,627080e-03;3,367941e-03;4,483696e-02;3,091170e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0077.png; 1;Inception_ResNet_V2
6,132208e-01;1,968889e-02;9,937811e-03;2,720117e-02;1,265200e-04;4,013652e-03;1,457062e-03;1,655039e-03;2,884494e-01;3,424970e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0078.png; 1;Inception_ResNet_V2
1,135928e-01;1,958707e-03;2,644506e-02;2,999297e-02;2,535190e-03;6,259852e-02;3,743815e-03;3,147405e-03;7,409050e-01;1,508058e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0079.png; 1;Inception_ResNet_V2
2,404136e-01;4,598453e-01;3,646837e-04;1,610205e-03;4,890054e-05;5,915631e-04;1,618184e-03;4,232370e-04;9,449731e-03;2,856345e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0080.png; 1;Inception_ResNet_V2
8,297831e-01;5,046829e-03;6,020405e-03;2,590589e-03;5,217823e-04;1,762016e-03;3,294823e-03;6,912949e-04;1,364396e-01;1,384962e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0081.png; 1;Inception_ResNet_V2
7,055889e-01;6,094172e-03;2,639313e-02;2,999155e-02;1,900667e-03;5,360588e-03;4,416890e-03;3,269635e-03;1,844909e-01;3,249361e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0082.png; 1;Inception_ResNet_V2
4,512088e-01;4,229960e-02;1,318152e-03;2,982358e-02;1,753744e-04;9,546666e-03;2,045783e-03;1,194520e-03;1,907322e-01;2,716554e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0083.png; 1;Inception_ResNet_V2
2,156750e-01;2,844780e-02;6,330107e-01;7,916354e-03;6,800743e-04;2,473626e-03;7,291798e-03;9,762521e-04;1,029241e-01;6,042710e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0084.png; 1;Inception_ResNet_V2
3,434101e-01;2,618043e-03;4,488758e-01;4,486339e-02;6,712999e-02;3,920126e-02;2,091273e-03;1,848172e-02;2,928133e-02;4,046951e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0085.png; 1;Inception_ResNet_V2
5,943393e-02;8,450184e-01;1,413645e-02;4,443728e-03;6,461222e-03;1,009738e-02;1,001902e-02;2,503463e-02;6,356241e-03;1,899905e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0086.png; 1;Inception_ResNet_V2
2,878559e-01;2,595826e-02;4,740985e-03;9,526827e-03;8,201399e-04;5,574946e-03;6,259968e-03;1,205981e-03;5,825130e-01;7,554390e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0087.png; 1;Inception_ResNet_V2
8,766592e-02;8,010439e-01;9,183247e-03;1,397029e-03;1,438661e-04;8,634689e-03;4,277822e-02;6,742797e-03;9,192426e-03;3,321778e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0088.png; 1;Inception_ResNet_V2
3,202597e-02;6,464428e-02;2,236318e-03;4,611511e-03;5,203536e-05;2,387982e-03;2,115249e-03;3,481137e-04;7,772703e-01;1,143083e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0089.png; 1;Inception_ResNet_V2
6,975080e-01;5,831811e-03;7,368133e-04;2,178846e-03;2,822564e-04;1,029843e-03;7,751656e-04;8,018660e-04;2,872312e-01;3,624172e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0090.png; 1;Inception_ResNet_V2
5,534230e-02;4,602366e-02;4,236248e-03;1,672085e-02;5,569088e-04;5,992466e-02;1,044067e-02;4,275340e-03;7,178301e-01;8,464921e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0091.png; 1;Inception_ResNet_V2
1,615953e-01;2,035600e-02;3,033971e-03;2,268381e-03;1,843327e-03;5,824196e-03;1,587538e-03;1,529291e-03;7,968978e-01;5,064173e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0092.png; 1;Inception_ResNet_V2
1,285607e-01;3,667204e-02;7,301155e-02;7,016766e-02;4,025968e-03;2,790094e-01;9,907162e-02;2,770820e-02;1,470270e-01;1,347459e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0093.png; 1;Inception_ResNet_V2
5,471941e-01;3,559517e-02;2,707565e-02;5,691258e-03;8,013173e-03;2,821402e-03;1,582070e-02;2,482642e-03;3,319416e-01;2,336427e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0094.png; 1;Inception_ResNet_V2
2,108689e-01;5,272788e-03;2,917783e-02;4,583086e-02;2,766375e-04;1,127371e-01;1,233217e-02;6,383592e-03;5,649566e-01;1,216355e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0095.png; 1;Inception_ResNet_V2
3,886176e-01;9,396720e-02;2,221407e-01;4,252426e-02;3,905902e-02;2,865915e-02;5,282021e-02;1,868346e-02;9,651946e-02;1,700901e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0096.png; 1;Inception_ResNet_V2
7,655571e-04;1,781505e-03;4,133336e-04;2,377576e-04;2,516417e-05;1,896996e-04;1,912503e-04;3,408599e-06;9,963175e-01;7,481319e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0097.png; 1;Inception_ResNet_V2
1,546241e-01;3,229580e-01;1,070063e-03;4,837926e-03;3,311787e-04;5,320189e-03;5,827675e-03;1,080062e-03;4,034297e-01;1,005211e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0098.png; 1;Inception_ResNet_V2
2,917618e-02;2,357037e-02;1,360524e-03;2,459991e-03;2,609708e-05;4,379011e-03;1,458066e-03;1,317175e-03;9,051400e-01;3,111249e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0099.png; 1;Inception_ResNet_V2
6,800904e-01;3,209902e-04;4,971094e-03;4,007351e-03;4,265364e-03;1,239773e-03;8,053862e-04;1,102359e-03;3,017308e-01;1,466507e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0100.png; 1;Inception_ResNet_V2
5,836248e-01;5,776720e-02;1,849850e-01;6,891670e-03;1,194039e-03;4,343913e-03;4,781917e-03;3,413932e-03;1,120003e-01;4,099721e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0101.png; 1;Inception_ResNet_V2
1,735369e-02;2,659210e-03;9,814796e-03;3,569857e-03;9,341201e-05;9,307954e-01;4,791952e-03;2,914378e-02;6,168740e-04;1,161062e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0102.png; 1;Inception_ResNet_V2
5,976409e-01;6,008324e-02;2,570742e-01;6,528067e-03;1,335658e-03;1,399672e-03;2,053388e-02;3,885531e-03;5,023647e-02;1,282553e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0103.png; 1;Inception_ResNet_V2
1,098454e-01;2,644464e-03;1,409124e-01;3,288638e-02;8,504215e-02;7,958596e-03;6,111896e-03;9,637242e-04;6,112927e-01;2,342273e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0104.png; 1;Inception_ResNet_V2
6,943367e-02;1,313231e-02;7,770845e-04;4,741435e-03;3,457253e-04;1,359492e-03;1,762663e-03;2,085979e-04;8,807945e-01;2,744452e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0105.png; 1;Inception_ResNet_V2
4,231887e-01;2,308044e-02;1,367590e-02;1,032543e-02;2,375533e-02;3,597514e-02;1,043775e-02;8,503119e-03;4,486380e-01;2,420089e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0106.png; 1;Inception_ResNet_V2
8,450260e-01;1,049696e-02;6,793647e-02;1,386047e-02;1,274113e-03;3,479730e-03;1,452414e-03;2,261547e-02;1,737822e-02;1,648012e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0107.png; 1;Inception_ResNet_V2
