V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;filepath;actual_class;model
7,580582e-01;1,371409e-02;1,723871e-01;2,003190e-03;1,114853e-02;4,715327e-04;3,967184e-03;1,002366e-03;3,606781e-02;1,180063e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0042.png; 1;Inception_V3
3,318413e-01;4,658998e-03;1,789446e-02;4,896104e-04;3,592209e-03;2,489810e-04;1,807763e-04;6,410212e-01;8,116170e-06;6,437903e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0043.png; 1;Inception_V3
5,541260e-01;1,046053e-02;3,605381e-01;5,435422e-03;2,326687e-02;6,804951e-04;2,517600e-03;6,552057e-03;3,416863e-02;2,254306e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0044.png; 1;Inception_V3
5,376431e-01;3,007246e-02;2,448010e-01;1,436072e-02;2,879732e-02;3,791492e-03;3,041522e-03;1,178871e-01;1,147959e-02;8,125581e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0045.png; 1;Inception_V3
1,500096e-01;1,669744e-03;6,561580e-01;8,716789e-03;1,147080e-01;2,844259e-03;1,244259e-03;6,016266e-02;3,316002e-03;1,170741e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0046.png; 1;Inception_V3
6,275359e-01;2,357888e-02;1,265046e-01;4,482793e-03;3,304315e-02;1,731812e-03;1,061794e-03;1,785147e-01;2,258179e-03;1,288176e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0047.png; 1;Inception_V3
5,870757e-01;6,519310e-02;1,344740e-01;3,423253e-03;2,906017e-02;9,771471e-04;6,689955e-04;1,772645e-01;7,646871e-04;1,098533e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0048.png; 1;Inception_V3
1,654459e-01;4,793461e-02;1,137641e-02;1,448551e-03;4,258728e-03;4,986455e-04;2,664350e-04;7,682818e-01;1,667923e-04;3,221299e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0049.png; 1;Inception_V3
7,169489e-01;1,045998e-02;1,984867e-01;1,030809e-02;3,965036e-02;3,064658e-03;2,795761e-03;1,094242e-02;6,610501e-03;7,326322e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0050.png; 1;Inception_V3
4,148255e-01;6,824809e-04;1,985666e-01;1,191119e-02;3,153312e-01;2,008444e-03;7,026366e-03;1,147306e-03;4,806189e-02;4,391361e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0051.png; 1;Inception_V3
4,119014e-01;4,682992e-03;4,161800e-01;4,350765e-03;1,270021e-02;1,679218e-03;1,283940e-03;1,452631e-01;1,488851e-03;4,695724e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0052.png; 1;Inception_V3
3,272658e-01;4,898635e-01;7,179001e-02;3,565444e-03;9,662455e-03;8,546467e-04;6,901956e-04;9,360216e-02;8,379669e-04;1,867780e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0053.png; 1;Inception_V3
6,961437e-01;5,834984e-02;1,106728e-01;8,573782e-03;1,620896e-02;2,566018e-03;4,322028e-03;1,013023e-01;1,041139e-03;8,192332e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0054.png; 1;Inception_V3
1,960794e-01;6,122671e-03;4,932581e-02;1,303604e-02;9,512395e-02;2,561668e-03;2,957026e-04;6,289614e-01;5,954543e-03;2,538838e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0055.png; 1;Inception_V3
5,657645e-01;4,719295e-02;9,936903e-02;2,481083e-02;4,037197e-02;3,486659e-03;2,788816e-03;5,406448e-02;1,476619e-01;1,448882e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0056.png; 1;Inception_V3
5,556396e-01;5,898287e-02;5,865470e-02;2,085054e-03;8,858149e-03;8,652727e-04;4,296056e-04;3,131176e-01;1,938067e-04;1,173416e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0057.png; 1;Inception_V3
5,275623e-01;1,341119e-02;9,633484e-02;1,744952e-02;1,346247e-01;4,666950e-03;1,029595e-03;1,388719e-01;5,064965e-02;1,539937e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0058.png; 1;Inception_V3
2,472543e-01;1,166031e-01;7,659839e-03;1,581973e-02;2,832520e-02;4,350356e-03;3,084572e-04;5,511176e-01;1,297838e-02;1,558321e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0059.png; 1;Inception_V3
5,623805e-01;3,922331e-02;3,381429e-01;7,813253e-03;1,179743e-02;2,190626e-03;2,362100e-03;3,035784e-02;4,655689e-03;1,076372e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0060.png; 1;Inception_V3
7,126759e-01;3,104835e-02;2,148096e-01;3,759275e-03;4,252908e-03;1,083964e-03;7,942978e-03;2,139714e-02;1,819619e-03;1,210217e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0061.png; 1;Inception_V3
4,924902e-01;3,109102e-01;8,411898e-02;1,218557e-02;2,082393e-02;1,247358e-02;5,523912e-04;5,233464e-02;6,941113e-03;7,169375e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0062.png; 1;Inception_V3
1,288268e-01;2,745255e-01;2,637566e-01;4,022105e-02;2,148892e-01;1,420220e-02;1,875837e-02;2,387816e-02;1,003970e-02;1,090252e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0063.png; 1;Inception_V3
9,449235e-01;1,093481e-02;3,312745e-02;8,971007e-04;3,119425e-03;2,536579e-04;1,277555e-03;2,935292e-03;2,256105e-03;2,751165e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0064.png; 1;Inception_V3
2,278176e-01;8,540097e-03;6,703600e-02;2,491531e-03;2,302080e-02;7,709600e-04;2,053753e-03;6,677909e-01;5,515796e-05;4,230816e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0065.png; 1;Inception_V3
8,177112e-01;1,634069e-02;3,570871e-02;4,528859e-03;1,708190e-02;7,682784e-04;4,068460e-04;1,017092e-01;4,637783e-03;1,106530e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0066.png; 1;Inception_V3
3,625245e-01;7,887355e-02;1,211281e-01;2,130288e-02;1,052196e-01;1,506064e-02;2,186335e-03;2,778129e-01;7,974979e-03;7,916718e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0067.png; 1;Inception_V3
3,123917e-02;6,041531e-03;2,184140e-03;7,324254e-04;2,815683e-03;2,477283e-04;1,153429e-04;9,562241e-01;3,725861e-05;3,626511e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0068.png; 1;Inception_V3
3,916852e-01;5,849677e-03;1,209750e-01;1,055382e-02;1,502582e-01;3,003527e-03;3,347291e-03;3,087110e-01;3,479686e-03;2,136451e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0069.png; 1;Inception_V3
2,102111e-01;6,894979e-02;1,725861e-03;1,071183e-03;6,117854e-03;1,396756e-04;2,342872e-05;7,088687e-01;4,046473e-04;2,487791e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0070.png; 1;Inception_V3
3,948551e-01;4,285428e-03;3,838449e-02;1,948817e-03;8,066246e-03;4,630790e-04;1,515260e-04;5,508556e-01;2,783868e-04;7,113717e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0071.png; 1;Inception_V3
5,940194e-01;7,145060e-03;2,212633e-01;2,202030e-03;4,631858e-02;6,994844e-04;4,949505e-04;1,258802e-01;1,031772e-03;9,452234e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0072.png; 1;Inception_V3
5,297174e-01;3,405703e-01;8,859795e-02;1,306961e-03;2,346911e-03;3,612877e-03;5,165661e-04;1,646642e-02;7,645171e-03;9,219524e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0073.png; 1;Inception_V3
6,528212e-01;1,520150e-01;1,122223e-02;8,265606e-04;5,235203e-03;1,447393e-04;3,635587e-04;1,765896e-01;9,840783e-05;6,833946e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0074.png; 1;Inception_V3
2,615471e-01;2,253227e-03;6,419714e-01;6,964989e-03;1,742664e-02;2,553856e-03;1,448348e-03;6,466971e-02;8,109932e-04;3,537793e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0075.png; 1;Inception_V3
1,004236e-01;5,139261e-01;2,834040e-01;1,064379e-02;2,186723e-02;5,898883e-03;2,511609e-02;3,455376e-02;1,390381e-03;2,776117e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0076.png; 1;Inception_V3
1,040164e-02;4,194739e-04;8,642118e-04;3,493898e-04;3,676869e-03;9,573941e-05;1,121911e-05;9,841173e-01;1,102324e-05;5,307041e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0077.png; 1;Inception_V3
7,518997e-01;1,757736e-02;1,211054e-01;1,184093e-02;2,502770e-02;3,060484e-03;2,112749e-03;5,025624e-02;1,520686e-02;1,912465e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0078.png; 1;Inception_V3
5,755602e-01;1,343871e-02;2,371768e-01;1,307648e-02;3,258951e-02;3,105848e-03;1,288541e-03;1,091254e-01;1,262626e-02;2,012255e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0079.png; 1;Inception_V3
9,270583e-01;4,472826e-02;8,929562e-03;1,509294e-03;2,960287e-03;3,530151e-04;3,458626e-04;8,422643e-03;4,127899e-03;1,564752e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0080.png; 1;Inception_V3
7,008489e-02;2,097518e-02;4,277825e-03;1,184183e-03;4,404954e-03;5,573921e-04;1,052818e-04;8,979003e-01;1,282468e-04;3,815241e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0081.png; 1;Inception_V3
2,308561e-01;4,950913e-03;1,012693e-01;4,684979e-03;6,772014e-02;1,335211e-03;3,068192e-04;5,868680e-01;7,453238e-04;1,263092e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0082.png; 1;Inception_V3
8,850982e-01;4,250085e-02;1,616953e-02;3,611155e-03;1,482520e-02;1,078080e-03;4,172628e-04;3,178879e-02;2,830592e-03;1,680467e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0083.png; 1;Inception_V3
6,434703e-01;3,702686e-03;3,253808e-01;3,426035e-03;6,064016e-03;6,866903e-04;3,397051e-03;4,065128e-03;9,440462e-03;3,669183e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0084.png; 1;Inception_V3
2,736839e-01;3,763030e-03;6,119096e-01;3,853422e-03;8,507442e-02;2,377355e-03;6,299564e-03;1,146605e-02;1,383149e-03;1,895037e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0085.png; 1;Inception_V3
6,491705e-01;3,026680e-01;5,355202e-03;3,750738e-03;1,231073e-02;7,713123e-04;2,555102e-03;1,612916e-02;3,811184e-03;3,478144e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0086.png; 1;Inception_V3
5,634669e-01;1,885251e-02;1,629806e-01;5,203998e-03;3,850252e-02;1,036141e-03;9,160875e-04;2,053629e-01;2,213750e-03;1,464496e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0087.png; 1;Inception_V3
5,408193e-01;2,820008e-01;4,071033e-02;7,228991e-03;6,263549e-03;7,135255e-03;6,927064e-03;1,020173e-01;7,228758e-04;6,174374e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0088.png; 1;Inception_V3
1,690894e-01;8,033294e-01;4,214549e-03;1,873767e-03;7,097210e-04;4,758640e-04;3,616135e-04;1,675144e-02;8,365727e-04;2,357650e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0089.png; 1;Inception_V3
8,688480e-01;5,476085e-03;8,061178e-02;2,944723e-04;3,222599e-03;1,316554e-04;9,766241e-05;4,108080e-02;1,705355e-04;6,638799e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0090.png; 1;Inception_V3
5,862705e-01;2,477464e-01;2,292310e-02;7,051480e-03;1,379749e-03;2,679837e-03;1,076548e-03;9,481981e-02;3,283177e-02;3,220869e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0091.png; 1;Inception_V3
7,895602e-01;1,952358e-03;1,351818e-01;3,267292e-03;5,534445e-02;5,453344e-04;2,344695e-03;1,643736e-03;9,695639e-03;4,645127e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0092.png; 1;Inception_V3
6,943455e-02;6,192782e-01;1,762707e-02;1,383210e-02;2,944602e-02;1,429194e-02;2,250309e-03;2,204414e-01;1,574777e-03;1,182369e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0093.png; 1;Inception_V3
5,351664e-01;3,456417e-01;2,053612e-02;5,622870e-03;1,613168e-02;9,167588e-04;7,798400e-04;5,383573e-02;1,281425e-02;8,554648e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0094.png; 1;Inception_V3
6,516886e-01;3,469421e-02;2,182640e-01;6,206124e-03;2,729470e-02;2,139782e-03;8,600350e-03;4,361123e-02;6,096732e-03;1,404282e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0095.png; 1;Inception_V3
9,002761e-01;7,210648e-03;7,658462e-02;8,147166e-04;7,725094e-03;2,054859e-04;3,424819e-03;2,888059e-03;6,393603e-04;2,310675e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0096.png; 1;Inception_V3
3,339826e-01;7,110068e-02;1,268842e-01;1,606428e-02;4,770190e-02;3,688472e-03;2,197688e-03;3,766159e-01;1,504101e-02;6,723074e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0097.png; 1;Inception_V3
7,324605e-01;2,227117e-01;1,048114e-02;2,513422e-03;9,115282e-03;6,431949e-04;1,087049e-03;5,044358e-03;5,594554e-03;1,034887e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0098.png; 1;Inception_V3
8,709651e-01;7,313199e-03;9,346420e-02;1,440817e-03;6,103668e-03;2,200380e-04;1,062186e-03;3,470465e-03;1,541669e-02;5,435973e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0099.png; 1;Inception_V3
7,046653e-01;1,745458e-02;1,044198e-01;1,729642e-02;2,273915e-02;3,418097e-03;3,991980e-03;1,310418e-02;1,090351e-01;3,875473e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0100.png; 1;Inception_V3
8,335392e-01;5,621584e-03;5,310479e-02;3,537710e-03;2,250973e-02;7,127129e-04;5,735855e-04;7,302473e-02;5,947726e-03;1,428210e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0101.png; 1;Inception_V3
6,021698e-01;1,960603e-02;2,598484e-01;3,394461e-03;7,033464e-03;1,056791e-02;1,169461e-02;8,007573e-02;1,207221e-03;4,402430e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0102.png; 1;Inception_V3
9,229733e-01;2,061209e-02;3,490312e-02;1,003453e-03;7,447942e-03;2,086027e-04;5,879419e-03;2,658651e-03;3,808897e-03;5,045198e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0103.png; 1;Inception_V3
5,493532e-01;2,243558e-01;3,302974e-03;4,689407e-03;3,034132e-02;3,085260e-04;5,486829e-04;8,644739e-03;1,547635e-01;2,369189e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0104.png; 1;Inception_V3
8,503196e-01;6,653093e-02;2,546994e-02;5,452887e-03;7,612567e-03;1,291209e-03;1,675990e-03;1,300607e-02;2,436240e-02;4,278461e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0105.png; 1;Inception_V3
7,125395e-01;9,343467e-03;2,268915e-01;4,118313e-03;2,714515e-02;7,054154e-04;1,212089e-03;5,253827e-03;1,199284e-02;7,978446e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0106.png; 1;Inception_V3
2,430930e-01;4,962077e-04;2,622563e-02;1,833592e-03;4,403611e-02;4,396903e-04;1,726472e-04;6,831585e-01;2,880849e-04;2,565997e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0107.png; 1;Inception_V3
3,138393e-01;4,512347e-02;3,234836e-01;4,192543e-02;4,510781e-03;7,705672e-03;6,135531e-03;2,124371e-02;2,236103e-01;1,242217e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0108.png; 1;Inception_V3
7,069331e-01;2,233056e-04;1,340147e-01;3,312028e-03;3,013946e-02;2,900640e-04;1,109166e-03;3,308903e-04;1,234253e-01;2,220249e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0109.png; 1;Inception_V3
6,992742e-01;1,446630e-01;6,037468e-02;2,063658e-02;1,794176e-02;3,612854e-03;1,438644e-03;2,718924e-02;1,682829e-02;8,040787e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0110.png; 1;Inception_V3
6,266784e-01;1,996067e-01;1,445478e-02;1,946507e-03;3,313658e-03;6,165279e-04;5,524640e-04;1,502714e-01;8,714381e-04;1,688033e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0111.png; 1;Inception_V3
3,526232e-01;2,605321e-01;2,028418e-02;1,063481e-03;1,075439e-03;3,207148e-04;9,233943e-05;3,637661e-01;6,862194e-05;1,738134e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0112.png; 1;Inception_V3
