V1;V2;filepath
9,997935e-01;2,064880e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1036.jpg
8,921732e-01;1,078267e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1037.jpg
7,580144e-01;2,419856e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1038.jpg
9,953230e-01;4,677068e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1039.jpg
8,016003e-01;1,983997e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat104.jpg
9,993717e-01;6,283485e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1040.jpg
9,999999e-01;1,040629e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1041.jpg
8,427674e-12;1,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1042.jpg
1,362137e-12;1,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1043.jpg
4,698114e-05;9,999530e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1044.jpg
9,992371e-01;7,629548e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1045.jpg
4,949027e-04;9,995050e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1046.jpg
9,999903e-01;9,650765e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1047.jpg
9,945351e-01;5,464966e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1048.jpg
9,997641e-01;2,358809e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1049.jpg
4,328369e-01;5,671631e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat105.jpg
9,487018e-01;5,129819e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1050.jpg
7,522914e-03;9,924771e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1051.jpg
5,436203e-01;4,563796e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1052.jpg
8,964996e-01;1,035004e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1053.jpg
9,999977e-01;2,302153e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1054.jpg
9,549567e-01;4,504333e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1055.jpg
7,870541e-09;1,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1056.jpg
9,998928e-01;1,071693e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1057.jpg
9,823593e-01;1,764068e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1058.jpg
9,999747e-01;2,523136e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1059.jpg
6,380095e-01;3,619905e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat106.jpg
9,949387e-01;5,061312e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1060.jpg
9,598966e-01;4,010341e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1061.jpg
9,758767e-01;2,412327e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1062.jpg
9,996375e-01;3,624530e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1063.jpg
9,933002e-01;6,699743e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1064.jpg
9,992016e-01;7,983757e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1065.jpg
9,690582e-01;3,094182e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1066.jpg
6,986477e-01;3,013523e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1067.jpg
9,999307e-01;6,924745e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1068.jpg
6,391841e-01;3,608160e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1069.jpg
9,920827e-01;7,917263e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat107.jpg
6,822143e-01;3,177858e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1070.jpg
1,577384e-06;9,999985e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1071.jpg
7,315685e-01;2,684315e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1072.jpg
1,957570e-01;8,042430e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1073.jpg
9,999998e-01;1,943795e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1074.jpg
2,446763e-01;7,553237e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1075.jpg
9,055918e-01;9,440813e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1076.jpg
8,998979e-01;1,001020e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1077.jpg
9,994312e-01;5,688215e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1078.jpg
7,035080e-01;2,964920e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1079.jpg
4,975646e-01;5,024354e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat108.jpg
9,326681e-01;6,733191e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1080.jpg
5,247761e-01;4,752239e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1081.jpg
3,232142e-08;1,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1082.jpg
3,454159e-03;9,965459e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1083.jpg
9,999996e-01;3,665348e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1084.jpg
1,331434e-02;9,866856e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1085.jpg
1,413760e-03;9,985863e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1086.jpg
3,268609e-01;6,731391e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1087.jpg
9,979372e-01;2,062868e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1088.jpg
9,896389e-01;1,036107e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1089.jpg
1,212945e-05;9,999878e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat109.jpg
9,780501e-01;2,194991e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1090.jpg
3,154495e-01;6,845505e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1091.jpg
9,996721e-01;3,279799e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1092.jpg
9,999751e-01;2,487260e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1093.jpg
9,998488e-01;1,511248e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1094.jpg
3,254845e-01;6,745155e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1095.jpg
9,088188e-01;9,118126e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1096.jpg
9,999990e-01;9,641312e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1097.jpg
3,825944e-06;9,999962e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1098.jpg
9,418504e-01;5,814967e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1099.jpg
9,999894e-01;1,061534e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat11.jpg
6,968586e-01;3,031414e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat110.jpg
9,999591e-01;4,094293e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1100.jpg
6,916875e-03;9,930831e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1101.jpg
6,020648e-03;9,939793e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1102.jpg
8,804517e-01;1,195482e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1103.jpg
9,999871e-01;1,284258e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1104.jpg
8,771361e-01;1,228640e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1105.jpg
4,280835e-04;9,995719e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1106.jpg
9,923043e-01;7,695709e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1107.jpg
9,603932e-01;3,960678e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1108.jpg
9,985701e-01;1,429871e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1109.jpg
9,964185e-01;3,581469e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat111.jpg
9,999993e-01;7,499947e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1110.jpg
6,286855e-01;3,713145e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1111.jpg
1,424444e-03;9,985756e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1112.jpg
9,993328e-01;6,670950e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1113.jpg
9,995338e-01;4,662830e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1114.jpg
9,999876e-01;1,240175e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1115.jpg
3,849235e-03;9,961509e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1116.jpg
9,957728e-01;4,227161e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1117.jpg
2,143158e-01;7,856842e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1118.jpg
9,999923e-01;7,775505e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1119.jpg
9,999905e-01;9,485790e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat112.jpg
1,313047e-01;8,686953e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1120.jpg
3,453476e-01;6,546524e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1121.jpg
3,464661e-01;6,535339e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1122.jpg
9,999945e-01;5,493454e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1123.jpg
9,961165e-01;3,883528e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1124.jpg
5,088940e-03;9,949111e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1125.jpg
1,587549e-01;8,412451e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1126.jpg
9,957266e-01;4,273391e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1127.jpg
9,986711e-01;1,328990e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1128.jpg
7,473786e-01;2,526214e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1129.jpg
1,000000e+00;2,370898e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat113.jpg
8,850198e-03;9,911498e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1130.jpg
8,398514e-01;1,601486e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1131.jpg
3,757353e-02;9,624264e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1132.jpg
7,234470e-01;2,765530e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1133.jpg
9,389209e-01;6,107920e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1134.jpg
9,996719e-01;3,280534e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1135.jpg
1,081221e-03;9,989188e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1136.jpg
9,809730e-01;1,902704e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1137.jpg
9,408876e-01;5,911236e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1138.jpg
3,044072e-03;9,969560e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1139.jpg
9,999604e-01;3,962763e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat114.jpg
2,967835e-03;9,970322e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1140.jpg
9,982016e-01;1,798394e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1141.jpg
3,154089e-04;9,996846e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1142.jpg
9,881345e-01;1,186542e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1143.jpg
9,851497e-01;1,485033e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1144.jpg
9,999584e-01;4,159912e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1145.jpg
1,353061e-01;8,646939e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1146.jpg
9,999996e-01;3,147715e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1147.jpg
5,581804e-01;4,418196e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1148.jpg
7,029261e-01;2,970739e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1149.jpg
2,363084e-01;7,636915e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat115.jpg
9,999999e-01;1,046501e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1150.jpg
3,453207e-08;1,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1151.jpg
4,951333e-03;9,950487e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1152.jpg
9,997963e-01;2,037288e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1153.jpg
9,996356e-01;3,644003e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1154.jpg
9,422278e-01;5,777214e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1155.jpg
2,024426e-07;9,999998e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1156.jpg
9,999993e-01;7,495271e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1157.jpg
9,997244e-01;2,754852e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1158.jpg
9,882841e-01;1,171591e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1159.jpg
9,999312e-01;6,879173e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat116.jpg
2,524562e-04;9,997476e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1160.jpg
9,997340e-01;2,660577e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1161.jpg
9,901890e-01;9,810961e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1162.jpg
1,070944e-02;9,892905e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1163.jpg
9,785902e-01;2,140982e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1164.jpg
9,993703e-01;6,297226e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1165.jpg
4,094110e-01;5,905889e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1166.jpg
9,999249e-01;7,506523e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1167.jpg
5,477984e-01;4,522016e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1168.jpg
1,055226e-01;8,944774e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1169.jpg
9,991657e-01;8,343887e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat117.jpg
8,288227e-01;1,711772e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1170.jpg
9,679626e-01;3,203743e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1171.jpg
9,863452e-01;1,365488e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1172.jpg
2,134898e-04;9,997866e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1173.jpg
9,993018e-01;6,982257e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1174.jpg
2,858225e-01;7,141775e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1175.jpg
6,986522e-01;3,013478e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1176.jpg
9,705852e-01;2,941480e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1177.jpg
9,961835e-01;3,816553e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1178.jpg
9,308072e-01;6,919270e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1179.jpg
8,662986e-01;1,337015e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat118.jpg
9,961468e-01;3,853172e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1180.jpg
1,665103e-06;9,999983e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1181.jpg
9,879255e-01;1,207448e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1182.jpg
5,629876e-04;9,994370e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1183.jpg
6,859512e-01;3,140488e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1184.jpg
1,263731e-01;8,736269e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1185.jpg
9,999900e-01;9,995050e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1186.jpg
9,992715e-01;7,285362e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1187.jpg
9,999994e-01;5,943112e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1188.jpg
9,999987e-01;1,330848e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1189.jpg
9,920852e-01;7,914761e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat119.jpg
8,634989e-01;1,365011e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1190.jpg
7,115834e-03;9,928842e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1191.jpg
9,925388e-01;7,461240e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1192.jpg
5,154573e-01;4,845427e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1193.jpg
9,999993e-01;6,632233e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1194.jpg
9,996260e-01;3,739879e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1195.jpg
8,071048e-01;1,928952e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1196.jpg
1,300850e-02;9,869915e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1197.jpg
9,958747e-01;4,125294e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1198.jpg
2,730167e-03;9,972698e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1199.jpg
7,950467e-02;9,204953e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat12.jpg
9,764306e-01;2,356941e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat120.jpg
9,846044e-01;1,539558e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1200.jpg
9,649003e-01;3,509972e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1201.jpg
9,998596e-01;1,404323e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1202.jpg
9,990966e-01;9,033899e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1203.jpg
9,977590e-01;2,241044e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1204.jpg
9,998684e-01;1,315335e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1205.jpg
2,275644e-04;9,997725e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1206.jpg
9,999833e-01;1,674076e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1207.jpg
3,004484e-02;9,699552e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1208.jpg
6,190743e-03;9,938093e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1209.jpg
9,473367e-01;5,266325e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat121.jpg
3,855583e-02;9,614441e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1210.jpg
1,363538e-02;9,863646e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1211.jpg
5,351002e-01;4,648998e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1212.jpg
1,590456e-06;9,999985e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1213.jpg
2,686741e-04;9,997314e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1214.jpg
9,999001e-01;9,987459e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1215.jpg
9,882497e-01;1,175036e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1216.jpg
1,486774e-04;9,998513e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1217.jpg
9,958441e-01;4,155930e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1218.jpg
9,999870e-01;1,297103e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1219.jpg
7,710528e-01;2,289472e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat122.jpg
9,999932e-01;6,822206e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1220.jpg
1,000000e+00;5,127658e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1221.jpg
9,718950e-01;2,810497e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1222.jpg
1,421255e-03;9,985788e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1223.jpg
7,800967e-01;2,199033e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1224.jpg
9,999889e-01;1,113738e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1225.jpg
1,464627e-01;8,535374e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1226.jpg
7,084940e-04;9,992915e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1227.jpg
1,365215e-02;9,863478e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1228.jpg
9,611172e-01;3,888272e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1229.jpg
9,999932e-01;6,765552e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat123.jpg
8,799428e-07;9,999992e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1230.jpg
