V1;V2;filepath
9,999822e-01;1,778613e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1016.jpg
9,995732e-01;4,267974e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1017.jpg
9,966362e-01;3,363770e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1018.jpg
9,998312e-01;1,687526e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1019.jpg
9,998030e-01;1,970458e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat102.jpg
9,999853e-01;1,471570e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1020.jpg
9,999754e-01;2,455591e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1021.jpg
9,999030e-01;9,698787e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1022.jpg
9,999642e-01;3,580181e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1023.jpg
9,967288e-01;3,271274e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1024.jpg
9,994932e-01;5,067632e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1025.jpg
8,012853e-01;1,987147e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1026.jpg
9,969766e-01;3,023403e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1027.jpg
9,833740e-01;1,662602e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1028.jpg
9,999893e-01;1,068989e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1029.jpg
9,999777e-01;2,233730e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat103.jpg
9,999076e-01;9,235153e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1030.jpg
9,998926e-01;1,074411e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1031.jpg
9,998374e-01;1,626331e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1032.jpg
9,999983e-01;1,725232e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1033.jpg
9,999759e-01;2,405061e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1034.jpg
9,968823e-01;3,117659e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1035.jpg
9,977331e-01;2,266819e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1036.jpg
7,445847e-01;2,554153e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1037.jpg
9,997490e-01;2,509788e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1038.jpg
9,995215e-01;4,784835e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1039.jpg
9,990513e-01;9,486945e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat104.jpg
9,999270e-01;7,292788e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1040.jpg
9,999982e-01;1,787324e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1041.jpg
8,937717e-01;1,062282e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1042.jpg
9,852118e-01;1,478819e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1043.jpg
9,980845e-01;1,915460e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1044.jpg
9,998952e-01;1,048117e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1045.jpg
9,999450e-01;5,495186e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1046.jpg
9,999501e-01;4,997740e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1047.jpg
9,076205e-01;9,237955e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1048.jpg
9,999839e-01;1,603467e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1049.jpg
9,996272e-01;3,727937e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat105.jpg
9,999063e-01;9,371775e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1050.jpg
9,993644e-01;6,356167e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1051.jpg
8,474455e-01;1,525545e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1052.jpg
9,999803e-01;1,965710e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1053.jpg
9,996451e-01;3,548483e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1054.jpg
9,999812e-01;1,887058e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1055.jpg
9,979298e-01;2,070240e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1056.jpg
9,977462e-01;2,253862e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1057.jpg
9,993646e-01;6,355022e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1058.jpg
9,998851e-01;1,148661e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1059.jpg
9,999470e-01;5,300497e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat106.jpg
9,997009e-01;2,990801e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1060.jpg
9,841213e-01;1,587868e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1061.jpg
9,976164e-01;2,383610e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1062.jpg
9,999632e-01;3,688987e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1063.jpg
9,999096e-01;9,037885e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1064.jpg
9,992037e-01;7,962210e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1065.jpg
9,999981e-01;1,892492e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1066.jpg
9,714768e-01;2,852315e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1067.jpg
9,999765e-01;2,342664e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1068.jpg
9,716061e-01;2,839394e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1069.jpg
9,997717e-01;2,284113e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat107.jpg
9,996998e-01;3,002211e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1070.jpg
9,994474e-01;5,525603e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1071.jpg
9,997850e-01;2,150019e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1072.jpg
9,908981e-01;9,101983e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1073.jpg
9,999589e-01;4,112034e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1074.jpg
9,800730e-01;1,992699e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1075.jpg
9,986481e-01;1,351894e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1076.jpg
9,999884e-01;1,151567e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1077.jpg
9,999981e-01;1,923505e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1078.jpg
9,881754e-01;1,182463e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1079.jpg
9,915980e-01;8,401966e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat108.jpg
9,309747e-01;6,902531e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1080.jpg
9,964823e-01;3,517691e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1081.jpg
9,961824e-01;3,817557e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1082.jpg
9,947917e-01;5,208298e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1083.jpg
9,993468e-01;6,532117e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1084.jpg
1,000000e+00;9,700315e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1085.jpg
9,998664e-01;1,336149e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1086.jpg
9,999434e-01;5,657562e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1087.jpg
9,909890e-01;9,011031e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1088.jpg
9,957299e-01;4,270156e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1089.jpg
9,576073e-01;4,239274e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat109.jpg
9,999880e-01;1,201418e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1090.jpg
8,771331e-01;1,228670e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1091.jpg
9,987226e-01;1,277379e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1092.jpg
9,999939e-01;6,038221e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1093.jpg
9,986818e-01;1,318141e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1094.jpg
8,288846e-01;1,711154e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1095.jpg
9,994751e-01;5,249981e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1096.jpg
9,999962e-01;3,775692e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1097.jpg
9,993615e-01;6,385828e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1098.jpg
9,997873e-01;2,127822e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1099.jpg
9,999379e-01;6,214003e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat11.jpg
9,999793e-01;2,070947e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat110.jpg
9,890440e-01;1,095601e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1100.jpg
9,999781e-01;2,190857e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1101.jpg
9,999992e-01;8,031287e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1102.jpg
9,967507e-01;3,249274e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1103.jpg
9,993628e-01;6,372647e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1104.jpg
9,999799e-01;2,018970e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1105.jpg
9,999758e-01;2,420057e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1106.jpg
9,998330e-01;1,669901e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1107.jpg
9,825586e-01;1,744136e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1108.jpg
9,998982e-01;1,017570e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1109.jpg
9,990841e-01;9,158459e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat111.jpg
9,996908e-01;3,092103e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1110.jpg
9,963422e-01;3,657691e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1111.jpg
9,773223e-01;2,267760e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1112.jpg
9,991385e-01;8,614520e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1113.jpg
9,990529e-01;9,470463e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1114.jpg
9,998963e-01;1,036603e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1115.jpg
9,862450e-01;1,375501e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1116.jpg
9,999453e-01;5,472041e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1117.jpg
9,946464e-01;5,353562e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1118.jpg
9,999328e-01;6,720417e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1119.jpg
9,999816e-01;1,837203e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat112.jpg
6,320058e-01;3,679942e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1120.jpg
5,766482e-01;4,233518e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1121.jpg
9,993050e-01;6,950009e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1122.jpg
9,996458e-01;3,541163e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1123.jpg
9,996551e-01;3,448816e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1124.jpg
9,999722e-01;2,779164e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1125.jpg
9,756219e-01;2,437802e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1126.jpg
9,123136e-01;8,768636e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1127.jpg
9,999800e-01;2,005602e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1128.jpg
9,900031e-01;9,996870e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1129.jpg
9,999902e-01;9,834203e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat113.jpg
9,997357e-01;2,643871e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1130.jpg
9,979685e-01;2,031470e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1131.jpg
9,878942e-01;1,210576e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1132.jpg
9,846753e-01;1,532468e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1133.jpg
9,998299e-01;1,700610e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1134.jpg
9,999998e-01;2,121325e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1135.jpg
9,996257e-01;3,742500e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1136.jpg
9,903206e-01;9,679404e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1137.jpg
9,999988e-01;1,187878e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1138.jpg
7,971313e-01;2,028687e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1139.jpg
9,999957e-01;4,333686e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat114.jpg
9,485790e-01;5,142110e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1140.jpg
9,962761e-01;3,723900e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1141.jpg
9,937598e-01;6,240129e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1142.jpg
9,996213e-01;3,787090e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1143.jpg
9,980866e-01;1,913481e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1144.jpg
9,972911e-01;2,708772e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1145.jpg
9,999845e-01;1,552921e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1146.jpg
9,999685e-01;3,148612e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1147.jpg
5,513096e-01;4,486904e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1148.jpg
6,863614e-01;3,136385e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1149.jpg
9,919972e-01;8,002771e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat115.jpg
9,999565e-01;4,347813e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1150.jpg
9,999697e-01;3,028181e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1151.jpg
9,997556e-01;2,444609e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1152.jpg
9,999526e-01;4,741991e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1153.jpg
9,996136e-01;3,864491e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1154.jpg
1,000000e+00;1,441125e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1155.jpg
9,405317e-01;5,946832e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1156.jpg
9,998777e-01;1,222946e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1157.jpg
9,999975e-01;2,444394e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1158.jpg
9,999515e-01;4,851690e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1159.jpg
9,996706e-01;3,294321e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat116.jpg
9,995126e-01;4,874904e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1160.jpg
9,999005e-01;9,948154e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1161.jpg
9,954332e-01;4,566760e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1162.jpg
9,990896e-01;9,104077e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1163.jpg
9,877796e-01;1,222048e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1164.jpg
9,993875e-01;6,124285e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1165.jpg
4,072410e-01;5,927590e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1166.jpg
9,999666e-01;3,336375e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1167.jpg
9,999260e-01;7,408175e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1168.jpg
9,999882e-01;1,183776e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1169.jpg
9,999031e-01;9,686199e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat117.jpg
9,999906e-01;9,382907e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1170.jpg
9,999892e-01;1,082967e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1171.jpg
9,969997e-01;3,000241e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1172.jpg
6,695296e-01;3,304704e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1173.jpg
9,995438e-01;4,561108e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1174.jpg
9,999843e-01;1,577588e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1175.jpg
5,528821e-01;4,471179e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1176.jpg
9,969446e-01;3,055434e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1177.jpg
9,998738e-01;1,262627e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1178.jpg
9,999435e-01;5,654321e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1179.jpg
9,998989e-01;1,010511e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat118.jpg
9,999983e-01;1,658443e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1180.jpg
9,995626e-01;4,373725e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1181.jpg
9,981583e-01;1,841713e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1182.jpg
9,998313e-01;1,686540e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1183.jpg
9,997956e-01;2,044404e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1184.jpg
5,737067e-01;4,262933e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1185.jpg
1,000000e+00;4,249745e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1186.jpg
9,997368e-01;2,631462e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1187.jpg
9,999888e-01;1,116322e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1188.jpg
9,986398e-01;1,360200e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1189.jpg
9,986109e-01;1,389078e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat119.jpg
8,804161e-01;1,195839e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1190.jpg
9,986749e-01;1,325190e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1191.jpg
9,956676e-01;4,332349e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1192.jpg
9,996029e-01;3,971508e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1193.jpg
9,999844e-01;1,555988e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1194.jpg
9,991717e-01;8,282408e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1195.jpg
9,999827e-01;1,733115e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1196.jpg
9,056312e-01;9,436887e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1197.jpg
9,996855e-01;3,144895e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1198.jpg
9,997837e-01;2,163208e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1199.jpg
9,999014e-01;9,851787e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat12.jpg
9,998870e-01;1,129751e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat120.jpg
6,396337e-01;3,603663e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1200.jpg
9,998257e-01;1,744309e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1201.jpg
9,999661e-01;3,387996e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1202.jpg
9,998583e-01;1,416628e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1203.jpg
9,965978e-01;3,402216e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1204.jpg
9,869529e-01;1,304715e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1205.jpg
9,952619e-01;4,738066e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1206.jpg
9,992369e-01;7,630836e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1207.jpg
9,986230e-01;1,377050e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1208.jpg
9,998210e-01;1,790063e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1209.jpg
1,000000e+00;4,155471e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat121.jpg
9,977947e-01;2,205301e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1210.jpg
9,975690e-01;2,431003e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1211.jpg
9,986246e-01;1,375449e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1212.jpg
9,667499e-01;3,325010e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1213.jpg
9,984816e-01;1,518497e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1214.jpg
9,941651e-01;5,834883e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1215.jpg
9,999503e-01;4,974935e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1216.jpg
9,992519e-01;7,480935e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1217.jpg
9,969968e-01;3,003241e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1218.jpg
9,996566e-01;3,434175e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1219.jpg
9,992223e-01;7,777031e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat122.jpg
9,999942e-01;5,870407e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1220.jpg
9,999298e-01;7,023531e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1221.jpg
9,984050e-01;1,594945e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1222.jpg
9,997852e-01;2,147990e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1223.jpg
9,997873e-01;2,127015e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1224.jpg
9,998634e-01;1,365653e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1225.jpg
9,958035e-01;4,196511e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1226.jpg
9,992403e-01;7,597307e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1227.jpg
7,957801e-01;2,042200e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1228.jpg
9,885655e-01;1,143450e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1229.jpg
9,990321e-01;9,678782e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat123.jpg
9,993711e-01;6,289231e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1230.jpg
