V1;V2;filepath;actual_class;model
9,754749e-01;2,452515e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat102.jpg;0;Inception_ResNet_V2
9,982604e-01;1,739532e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1020.jpg;0;Inception_ResNet_V2
9,998993e-01;1,006700e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1021.jpg;0;Inception_ResNet_V2
9,820864e-01;1,791362e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1022.jpg;0;Inception_ResNet_V2
9,999938e-01;6,157407e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1023.jpg;0;Inception_ResNet_V2
9,516467e-01;4,835324e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1024.jpg;0;Inception_ResNet_V2
9,804825e-01;1,951747e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1025.jpg;0;Inception_ResNet_V2
2,381420e-01;7,618580e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1026.jpg;0;Inception_ResNet_V2
9,654710e-01;3,452898e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1027.jpg;0;Inception_ResNet_V2
5,883229e-01;4,116771e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1028.jpg;0;Inception_ResNet_V2
9,999644e-01;3,558926e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1029.jpg;0;Inception_ResNet_V2
9,785222e-01;2,147777e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat103.jpg;0;Inception_ResNet_V2
9,999894e-01;1,055299e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1030.jpg;0;Inception_ResNet_V2
9,930477e-01;6,952319e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1031.jpg;0;Inception_ResNet_V2
9,952291e-01;4,770901e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1032.jpg;0;Inception_ResNet_V2
9,999632e-01;3,681786e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1033.jpg;0;Inception_ResNet_V2
9,999948e-01;5,302699e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1034.jpg;0;Inception_ResNet_V2
9,913540e-01;8,645981e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1035.jpg;0;Inception_ResNet_V2
9,733921e-01;2,660801e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1036.jpg;0;Inception_ResNet_V2
6,284763e-01;3,715237e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1037.jpg;0;Inception_ResNet_V2
9,999914e-01;8,595495e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1038.jpg;0;Inception_ResNet_V2
9,963187e-01;3,681315e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1039.jpg;0;Inception_ResNet_V2
9,993659e-01;6,341720e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat104.jpg;0;Inception_ResNet_V2
9,999983e-01;1,648000e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1040.jpg;0;Inception_ResNet_V2
9,999968e-01;3,172187e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1041.jpg;0;Inception_ResNet_V2
8,445116e-03;9,915549e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1042.jpg;0;Inception_ResNet_V2
2,402357e-02;9,759764e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1043.jpg;0;Inception_ResNet_V2
9,963132e-01;3,686826e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1044.jpg;0;Inception_ResNet_V2
9,999567e-01;4,325019e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1045.jpg;0;Inception_ResNet_V2
9,245256e-01;7,547438e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1046.jpg;0;Inception_ResNet_V2
9,999938e-01;6,243907e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1047.jpg;0;Inception_ResNet_V2
9,910795e-01;8,920434e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1048.jpg;0;Inception_ResNet_V2
9,999976e-01;2,403089e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1049.jpg;0;Inception_ResNet_V2
9,987873e-01;1,212713e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat105.jpg;0;Inception_ResNet_V2
9,991556e-01;8,444070e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1050.jpg;0;Inception_ResNet_V2
9,969040e-01;3,096020e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1051.jpg;0;Inception_ResNet_V2
3,586380e-01;6,413620e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1052.jpg;0;Inception_ResNet_V2
9,993823e-01;6,177485e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1053.jpg;0;Inception_ResNet_V2
9,999971e-01;2,866648e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1054.jpg;0;Inception_ResNet_V2
9,998852e-01;1,147301e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1055.jpg;0;Inception_ResNet_V2
3,033831e-02;9,696617e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1056.jpg;0;Inception_ResNet_V2
9,977718e-01;2,228230e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1057.jpg;0;Inception_ResNet_V2
9,826628e-01;1,733719e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1058.jpg;0;Inception_ResNet_V2
9,991597e-01;8,403643e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1059.jpg;0;Inception_ResNet_V2
9,996731e-01;3,268730e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat106.jpg;0;Inception_ResNet_V2
9,373279e-01;6,267204e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1060.jpg;0;Inception_ResNet_V2
8,336837e-01;1,663163e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1061.jpg;0;Inception_ResNet_V2
8,274763e-01;1,725237e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1062.jpg;0;Inception_ResNet_V2
9,999945e-01;5,535599e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1063.jpg;0;Inception_ResNet_V2
9,999096e-01;9,032886e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1064.jpg;0;Inception_ResNet_V2
9,999253e-01;7,470647e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1065.jpg;0;Inception_ResNet_V2
9,999990e-01;9,828087e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1066.jpg;0;Inception_ResNet_V2
7,308028e-01;2,691971e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1067.jpg;0;Inception_ResNet_V2
8,777439e-01;1,222561e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1068.jpg;0;Inception_ResNet_V2
9,760843e-01;2,391566e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1069.jpg;0;Inception_ResNet_V2
9,997999e-01;2,001436e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat107.jpg;0;Inception_ResNet_V2
9,667362e-01;3,326374e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1070.jpg;0;Inception_ResNet_V2
2,296212e-01;7,703788e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1071.jpg;0;Inception_ResNet_V2
9,999193e-01;8,072049e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1072.jpg;0;Inception_ResNet_V2
9,943130e-01;5,686969e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1073.jpg;0;Inception_ResNet_V2
9,998945e-01;1,055431e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1074.jpg;0;Inception_ResNet_V2
5,846050e-01;4,153950e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1075.jpg;0;Inception_ResNet_V2
9,895202e-01;1,047985e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1076.jpg;0;Inception_ResNet_V2
9,945857e-01;5,414295e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1077.jpg;0;Inception_ResNet_V2
9,999193e-01;8,065791e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1078.jpg;0;Inception_ResNet_V2
6,727762e-01;3,272239e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1079.jpg;0;Inception_ResNet_V2
7,543370e-01;2,456631e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat108.jpg;0;Inception_ResNet_V2
8,551178e-01;1,448822e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1080.jpg;0;Inception_ResNet_V2
8,679932e-01;1,320068e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1081.jpg;0;Inception_ResNet_V2
9,982594e-01;1,740691e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1082.jpg;0;Inception_ResNet_V2
9,828243e-01;1,717569e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1083.jpg;0;Inception_ResNet_V2
9,397421e-01;6,025791e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1084.jpg;0;Inception_ResNet_V2
9,999812e-01;1,883550e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1085.jpg;0;Inception_ResNet_V2
9,358532e-01;6,414685e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1086.jpg;0;Inception_ResNet_V2
9,982962e-01;1,703763e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1087.jpg;0;Inception_ResNet_V2
9,700845e-01;2,991547e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1088.jpg;0;Inception_ResNet_V2
9,596862e-01;4,031387e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1089.jpg;0;Inception_ResNet_V2
4,264363e-01;5,735637e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat109.jpg;0;Inception_ResNet_V2
9,999762e-01;2,389202e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1090.jpg;0;Inception_ResNet_V2
8,580797e-01;1,419203e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1091.jpg;0;Inception_ResNet_V2
9,957521e-01;4,247922e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1092.jpg;0;Inception_ResNet_V2
9,999998e-01;2,165108e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1093.jpg;0;Inception_ResNet_V2
9,996932e-01;3,068524e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1094.jpg;0;Inception_ResNet_V2
9,332107e-01;6,678925e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1095.jpg;0;Inception_ResNet_V2
9,990023e-01;9,977387e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1096.jpg;0;Inception_ResNet_V2
9,999464e-01;5,369223e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1097.jpg;0;Inception_ResNet_V2
5,669963e-01;4,330038e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1098.jpg;0;Inception_ResNet_V2
9,625545e-01;3,744555e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1099.jpg;0;Inception_ResNet_V2
9,998131e-01;1,868509e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat11.jpg;0;Inception_ResNet_V2
9,980919e-01;1,908110e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat110.jpg;0;Inception_ResNet_V2
9,281242e-01;7,187579e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1100.jpg;0;Inception_ResNet_V2
9,994905e-01;5,094755e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1101.jpg;0;Inception_ResNet_V2
5,915463e-02;9,408453e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1102.jpg;0;Inception_ResNet_V2
9,929208e-01;7,079139e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1103.jpg;0;Inception_ResNet_V2
9,900663e-01;9,933655e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1104.jpg;0;Inception_ResNet_V2
9,999474e-01;5,257155e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1105.jpg;0;Inception_ResNet_V2
6,633933e-01;3,366067e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1106.jpg;0;Inception_ResNet_V2
9,999985e-01;1,496464e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1107.jpg;0;Inception_ResNet_V2
6,647357e-01;3,352643e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1108.jpg;0;Inception_ResNet_V2
9,989760e-01;1,024054e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1109.jpg;0;Inception_ResNet_V2
9,913538e-01;8,646213e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat111.jpg;0;Inception_ResNet_V2
9,997794e-01;2,205956e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1110.jpg;0;Inception_ResNet_V2
9,059170e-01;9,408292e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1111.jpg;0;Inception_ResNet_V2
3,247258e-01;6,752741e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1112.jpg;0;Inception_ResNet_V2
4,965171e-01;5,034829e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1113.jpg;0;Inception_ResNet_V2
9,863494e-01;1,365055e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1114.jpg;0;Inception_ResNet_V2
9,994507e-01;5,492143e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1115.jpg;0;Inception_ResNet_V2
9,693332e-01;3,066680e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1116.jpg;0;Inception_ResNet_V2
9,999977e-01;2,294722e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1117.jpg;0;Inception_ResNet_V2
9,986435e-01;1,356515e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1118.jpg;0;Inception_ResNet_V2
9,998401e-01;1,598407e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1119.jpg;0;Inception_ResNet_V2
9,999615e-01;3,848436e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat112.jpg;0;Inception_ResNet_V2
9,204676e-01;7,953234e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1120.jpg;0;Inception_ResNet_V2
4,568665e-01;5,431335e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1121.jpg;0;Inception_ResNet_V2
4,569648e-01;5,430352e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1122.jpg;0;Inception_ResNet_V2
7,576239e-01;2,423762e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1123.jpg;0;Inception_ResNet_V2
9,957530e-01;4,246947e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1124.jpg;0;Inception_ResNet_V2
9,987859e-01;1,214068e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1125.jpg;0;Inception_ResNet_V2
6,476876e-01;3,523124e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1126.jpg;0;Inception_ResNet_V2
8,821326e-01;1,178673e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1127.jpg;0;Inception_ResNet_V2
9,993487e-01;6,512865e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1128.jpg;0;Inception_ResNet_V2
9,989406e-01;1,059412e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1129.jpg;0;Inception_ResNet_V2
9,996554e-01;3,446392e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat113.jpg;0;Inception_ResNet_V2
9,460872e-01;5,391281e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1130.jpg;0;Inception_ResNet_V2
2,424908e-02;9,757509e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1131.jpg;0;Inception_ResNet_V2
9,865153e-01;1,348469e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1132.jpg;0;Inception_ResNet_V2
8,421075e-01;1,578925e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1133.jpg;0;Inception_ResNet_V2
9,996870e-01;3,130121e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1134.jpg;0;Inception_ResNet_V2
9,994673e-01;5,326880e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1135.jpg;0;Inception_ResNet_V2
9,999715e-01;2,844791e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1136.jpg;0;Inception_ResNet_V2
1,720469e-01;8,279531e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1137.jpg;0;Inception_ResNet_V2
6,836611e-01;3,163388e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1138.jpg;0;Inception_ResNet_V2
7,702621e-01;2,297379e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1139.jpg;0;Inception_ResNet_V2
9,999913e-01;8,704108e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat114.jpg;0;Inception_ResNet_V2
9,967859e-01;3,214177e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1140.jpg;0;Inception_ResNet_V2
9,998590e-01;1,409777e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1141.jpg;0;Inception_ResNet_V2
8,691651e-02;9,130836e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1142.jpg;0;Inception_ResNet_V2
9,998889e-01;1,110758e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1143.jpg;0;Inception_ResNet_V2
9,993927e-01;6,072254e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1144.jpg;0;Inception_ResNet_V2
8,949426e-01;1,050574e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1145.jpg;0;Inception_ResNet_V2
9,995471e-01;4,528994e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1146.jpg;0;Inception_ResNet_V2
8,684227e-01;1,315773e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1147.jpg;0;Inception_ResNet_V2
9,006159e-01;9,938405e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1148.jpg;0;Inception_ResNet_V2
1,956366e-01;8,043634e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1149.jpg;0;Inception_ResNet_V2
1,753889e-01;8,246110e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat115.jpg;0;Inception_ResNet_V2
9,999962e-01;3,805646e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1150.jpg;0;Inception_ResNet_V2
9,999936e-01;6,414100e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1151.jpg;0;Inception_ResNet_V2
5,098673e-02;9,490132e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1152.jpg;0;Inception_ResNet_V2
9,993747e-01;6,252873e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1153.jpg;0;Inception_ResNet_V2
9,994850e-01;5,150099e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1154.jpg;0;Inception_ResNet_V2
9,391499e-01;6,085006e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1155.jpg;0;Inception_ResNet_V2
9,822059e-01;1,779413e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1156.jpg;0;Inception_ResNet_V2
9,999949e-01;5,148914e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1157.jpg;0;Inception_ResNet_V2
9,999666e-01;3,335487e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1158.jpg;0;Inception_ResNet_V2
9,999442e-01;5,576142e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1159.jpg;0;Inception_ResNet_V2
9,999855e-01;1,454903e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat116.jpg;0;Inception_ResNet_V2
8,493925e-01;1,506075e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1160.jpg;0;Inception_ResNet_V2
9,906055e-01;9,394481e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1161.jpg;0;Inception_ResNet_V2
9,744763e-01;2,552365e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1162.jpg;0;Inception_ResNet_V2
2,987145e-01;7,012855e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1163.jpg;0;Inception_ResNet_V2
9,738555e-01;2,614456e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1164.jpg;0;Inception_ResNet_V2
9,562737e-01;4,372625e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1165.jpg;0;Inception_ResNet_V2
6,256455e-01;3,743545e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1166.jpg;0;Inception_ResNet_V2
9,995982e-01;4,018051e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1167.jpg;0;Inception_ResNet_V2
8,176944e-01;1,823055e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1168.jpg;0;Inception_ResNet_V2
9,730827e-01;2,691738e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1169.jpg;0;Inception_ResNet_V2
9,999213e-01;7,861836e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat117.jpg;0;Inception_ResNet_V2
9,999694e-01;3,058168e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1170.jpg;0;Inception_ResNet_V2
9,952993e-01;4,700606e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1171.jpg;0;Inception_ResNet_V2
9,974014e-01;2,598688e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1172.jpg;0;Inception_ResNet_V2
6,658483e-01;3,341517e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1173.jpg;0;Inception_ResNet_V2
9,994831e-01;5,168239e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1174.jpg;0;Inception_ResNet_V2
9,995332e-01;4,669011e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1175.jpg;0;Inception_ResNet_V2
8,998578e-01;1,001421e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1176.jpg;0;Inception_ResNet_V2
9,982253e-01;1,774789e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1177.jpg;0;Inception_ResNet_V2
9,997354e-01;2,645151e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1178.jpg;0;Inception_ResNet_V2
9,981894e-01;1,810658e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1179.jpg;0;Inception_ResNet_V2
9,975120e-01;2,488006e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat118.jpg;0;Inception_ResNet_V2
9,977937e-01;2,206352e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1180.jpg;0;Inception_ResNet_V2
9,958490e-01;4,150914e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1181.jpg;0;Inception_ResNet_V2
9,028698e-01;9,713024e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1182.jpg;0;Inception_ResNet_V2
