V1;V2;filepath
9,999110e-01;8,907065e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1203.jpg
9,979008e-01;2,099192e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1204.jpg
9,409691e-01;5,903087e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1205.jpg
9,732207e-01;2,677928e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1206.jpg
7,644277e-01;2,355723e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1207.jpg
9,956416e-01;4,358395e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1208.jpg
9,999998e-01;2,961182e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1209.jpg
9,729618e-01;2,703825e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat121.jpg
8,532702e-01;1,467298e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1210.jpg
8,407995e-01;1,592004e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1211.jpg
9,849230e-01;1,507703e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1212.jpg
8,049433e-01;1,950567e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1213.jpg
9,149843e-01;8,501570e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1214.jpg
9,911422e-01;8,857840e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1215.jpg
9,714911e-01;2,850888e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1216.jpg
9,432756e-01;5,672439e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1217.jpg
9,999951e-01;4,889934e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1218.jpg
9,807642e-01;1,923585e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1219.jpg
1,000000e+00;1,339444e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat122.jpg
1,000000e+00;4,932648e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1220.jpg
9,917325e-01;8,267479e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1221.jpg
1,293791e-01;8,706208e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1222.jpg
8,055451e-01;1,944549e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1223.jpg
1,000000e+00;4,682037e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1224.jpg
9,999468e-01;5,320268e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1225.jpg
8,608732e-01;1,391267e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1226.jpg
1,000000e+00;5,094144e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1227.jpg
8,830999e-01;1,169002e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1228.jpg
9,463004e-01;5,369960e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1229.jpg
9,422886e-01;5,771139e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat123.jpg
7,047336e-01;2,952664e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1230.jpg
