V1;V2;filepath
9,999932e-01;6,844846e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1095.jpg
9,999876e-01;1,238150e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1096.jpg
9,986818e-01;1,318177e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1097.jpg
9,998265e-01;1,735683e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1098.jpg
9,999739e-01;2,606956e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1099.jpg
9,999986e-01;1,464032e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat11.jpg
9,999940e-01;5,924143e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat110.jpg
2,742437e-01;7,257563e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1100.jpg
9,999993e-01;7,369530e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1101.jpg
9,999338e-01;6,609934e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1102.jpg
9,998535e-01;1,465117e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1103.jpg
9,997075e-01;2,924906e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1104.jpg
9,999858e-01;1,412857e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1105.jpg
9,999555e-01;4,445925e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1106.jpg
9,999981e-01;1,873634e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1107.jpg
9,268177e-01;7,318230e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1108.jpg
9,998112e-01;1,888155e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1109.jpg
9,992439e-01;7,562203e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat111.jpg
9,999658e-01;3,419328e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1110.jpg
9,975164e-01;2,483650e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1111.jpg
7,707807e-01;2,292193e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1112.jpg
9,976816e-01;2,318301e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1113.jpg
6,646059e-01;3,353941e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1114.jpg
9,999075e-01;9,250339e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1115.jpg
9,999830e-01;1,710479e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1116.jpg
9,999602e-01;3,977035e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1117.jpg
9,979863e-01;2,013723e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1118.jpg
9,999808e-01;1,915122e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1119.jpg
7,644070e-01;2,355930e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat112.jpg
8,934664e-01;1,065336e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1120.jpg
5,587916e-01;4,412084e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1121.jpg
9,999485e-01;5,150396e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1122.jpg
9,991570e-01;8,430282e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1123.jpg
9,999733e-01;2,665434e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1124.jpg
9,957522e-01;4,247801e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1125.jpg
9,935759e-01;6,424111e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1126.jpg
9,545453e-01;4,545472e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1127.jpg
9,904227e-01;9,577340e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1128.jpg
9,416728e-01;5,832714e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1129.jpg
9,999375e-01;6,241594e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat113.jpg
9,999962e-01;3,819338e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1130.jpg
9,999894e-01;1,057374e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1131.jpg
9,979951e-01;2,004846e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1132.jpg
9,979101e-01;2,089863e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1133.jpg
9,985805e-01;1,419513e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1134.jpg
9,999975e-01;2,514976e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1135.jpg
9,999685e-01;3,151730e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1136.jpg
8,997984e-01;1,002016e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1137.jpg
9,999640e-01;3,603827e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1138.jpg
5,403911e-01;4,596089e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1139.jpg
9,999977e-01;2,272126e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat114.jpg
1,356039e-01;8,643961e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1140.jpg
9,999965e-01;3,468559e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1141.jpg
9,999690e-01;3,095201e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1142.jpg
9,999950e-01;4,961305e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1143.jpg
9,999335e-01;6,656846e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1144.jpg
9,998441e-01;1,558478e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1145.jpg
9,939104e-01;6,089603e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1146.jpg
9,976301e-01;2,369862e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1147.jpg
9,923317e-01;7,668240e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1148.jpg
4,302292e-01;5,697708e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1149.jpg
5,652831e-01;4,347170e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat115.jpg
9,999988e-01;1,133440e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1150.jpg
9,999007e-01;9,924165e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1151.jpg
9,999980e-01;2,047716e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1152.jpg
9,999909e-01;9,108723e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1153.jpg
9,999875e-01;1,251645e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1154.jpg
9,999993e-01;7,679729e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1155.jpg
9,989976e-01;1,002382e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1156.jpg
9,999987e-01;1,290029e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1157.jpg
9,997048e-01;2,952087e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1158.jpg
9,999995e-01;4,285218e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1159.jpg
9,999810e-01;1,898714e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat116.jpg
9,998104e-01;1,896029e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1160.jpg
9,998131e-01;1,868926e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1161.jpg
9,999988e-01;1,203785e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1162.jpg
9,998944e-01;1,056521e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1163.jpg
8,975726e-01;1,024273e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1164.jpg
9,999828e-01;1,721375e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1165.jpg
2,538625e-02;9,746138e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1166.jpg
9,999917e-01;8,288367e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1167.jpg
9,998356e-01;1,644173e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1168.jpg
9,998246e-01;1,754420e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1169.jpg
9,999902e-01;9,780721e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat117.jpg
9,995770e-01;4,229882e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1170.jpg
9,999995e-01;5,283893e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1171.jpg
9,999994e-01;5,896036e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1172.jpg
9,891841e-01;1,081583e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1173.jpg
9,997293e-01;2,706918e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1174.jpg
9,377888e-01;6,221120e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1175.jpg
9,981743e-01;1,825707e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1176.jpg
9,999918e-01;8,214696e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1177.jpg
9,999998e-01;2,094420e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1178.jpg
9,997272e-01;2,728124e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1179.jpg
9,982064e-01;1,793619e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat118.jpg
9,999847e-01;1,530292e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1180.jpg
9,998536e-01;1,464020e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1181.jpg
9,868247e-01;1,317525e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1182.jpg
9,999994e-01;6,478406e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1183.jpg
9,999875e-01;1,246563e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1184.jpg
9,965003e-01;3,499747e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1185.jpg
1,000000e+00;3,903328e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1186.jpg
9,996538e-01;3,461970e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1187.jpg
9,999988e-01;1,235361e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1188.jpg
9,912191e-01;8,780876e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1189.jpg
9,958233e-01;4,176766e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat119.jpg
4,883857e-01;5,116143e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1190.jpg
9,999350e-01;6,493961e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1191.jpg
9,602159e-01;3,978413e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1192.jpg
9,982284e-01;1,771605e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1193.jpg
9,993297e-01;6,703511e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1194.jpg
9,999821e-01;1,790236e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1195.jpg
9,990690e-01;9,310361e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1196.jpg
9,460831e-01;5,391686e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1197.jpg
9,928699e-01;7,130038e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1198.jpg
6,645727e-01;3,354273e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1199.jpg
9,999962e-01;3,871981e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat12.jpg
9,999999e-01;1,416432e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat120.jpg
9,704224e-01;2,957753e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1200.jpg
9,999988e-01;1,194276e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1201.jpg
9,999470e-01;5,304704e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1202.jpg
9,999957e-01;4,247527e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1203.jpg
9,999872e-01;1,273435e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1204.jpg
9,999514e-01;4,867581e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1205.jpg
9,889920e-01;1,100808e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1206.jpg
9,999987e-01;1,345994e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1207.jpg
9,999336e-01;6,644206e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1208.jpg
9,991222e-01;8,777533e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1209.jpg
1,000000e+00;4,399928e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat121.jpg
9,999999e-01;7,648279e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1210.jpg
9,999734e-01;2,661980e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1211.jpg
9,999714e-01;2,863969e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1212.jpg
9,309783e-01;6,902169e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1213.jpg
9,998908e-01;1,092258e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1214.jpg
9,999988e-01;1,188612e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1215.jpg
1,000000e+00;3,846450e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1216.jpg
9,747799e-01;2,522004e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1217.jpg
9,999710e-01;2,896851e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1218.jpg
9,999988e-01;1,147420e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1219.jpg
9,999939e-01;6,051705e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat122.jpg
9,999955e-01;4,548837e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1220.jpg
9,999995e-01;4,352202e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1221.jpg
9,999440e-01;5,597901e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1222.jpg
9,124197e-01;8,758035e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1223.jpg
9,999913e-01;8,673946e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1224.jpg
9,992550e-01;7,449441e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1225.jpg
8,849260e-01;1,150740e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1226.jpg
9,999895e-01;1,044314e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1227.jpg
9,093294e-01;9,067064e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1228.jpg
9,970347e-01;2,965275e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1229.jpg
9,999367e-01;6,324789e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat123.jpg
4,987777e-01;5,012223e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1230.jpg
