V1;V2;filepath;actual_class;model
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1104.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1105.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1106.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1107.jpg;0;NASNetMobile
9,023116e-01;9,768841e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1108.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1109.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat111.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1110.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1111.jpg;0;NASNetMobile
9,905711e-01;9,428862e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1112.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1113.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1114.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1115.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1116.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1117.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1118.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1119.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat112.jpg;0;NASNetMobile
9,944366e-01;5,563408e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1120.jpg;0;NASNetMobile
9,999741e-01;2,583829e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1121.jpg;0;NASNetMobile
1,000000e+00;6,513396e-12;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1122.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1123.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1124.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1125.jpg;0;NASNetMobile
4,310258e-02;9,568974e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1126.jpg;0;NASNetMobile
1,000000e+00;1,870069e-14;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1127.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1128.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1129.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat113.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1130.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1131.jpg;0;NASNetMobile
1,000000e+00;9,475441e-22;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1132.jpg;0;NASNetMobile
1,000000e+00;8,038353e-31;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1133.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1134.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1135.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1136.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1137.jpg;0;NASNetMobile
9,903336e-02;9,009666e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1138.jpg;0;NASNetMobile
1,000000e+00;1,074170e-23;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1139.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat114.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1140.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1141.jpg;0;NASNetMobile
1,336808e-04;9,998662e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1142.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1143.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1144.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1145.jpg;0;NASNetMobile
1,000000e+00;2,717721e-23;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1146.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1147.jpg;0;NASNetMobile
6,372885e-02;9,362712e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1148.jpg;0;NASNetMobile
9,988843e-01;1,115778e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1149.jpg;0;NASNetMobile
9,193618e-01;8,063824e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat115.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1150.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1151.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1152.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1153.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1154.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1155.jpg;0;NASNetMobile
1,000000e+00;5,039008e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1156.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1157.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1158.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1159.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat116.jpg;0;NASNetMobile
1,000000e+00;2,309042e-25;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1160.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1161.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1162.jpg;0;NASNetMobile
9,999754e-01;2,454676e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1163.jpg;0;NASNetMobile
1,000000e+00;3,223911e-11;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1164.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1165.jpg;0;NASNetMobile
9,999980e-01;2,015842e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1166.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1167.jpg;0;NASNetMobile
7,440969e-01;2,559031e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1168.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1169.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat117.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1170.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1171.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1172.jpg;0;NASNetMobile
9,978175e-01;2,182499e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1173.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1174.jpg;0;NASNetMobile
1,000000e+00;3,704383e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1175.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1176.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1177.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1178.jpg;0;NASNetMobile
1,000000e+00;9,907374e-12;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1179.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat118.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1180.jpg;0;NASNetMobile
9,937338e-01;6,266238e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1181.jpg;0;NASNetMobile
1,000000e+00;1,110634e-14;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1182.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1183.jpg;0;NASNetMobile
1,000000e+00;5,623216e-34;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1184.jpg;0;NASNetMobile
9,905758e-01;9,424173e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1185.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1186.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1187.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1188.jpg;0;NASNetMobile
9,990458e-01;9,541829e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1189.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat119.jpg;0;NASNetMobile
1,000000e+00;1,965541e-12;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1190.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1191.jpg;0;NASNetMobile
1,000000e+00;2,289613e-11;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1192.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1193.jpg;0;NASNetMobile
1,000000e+00;0,000000e+00;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1194.jpg;0;NASNetMobile
